escenario,variante_confianza,afp,periodo_anterior,periodo_actual,salto_meses,comparacion_consecutiva,turnover_factores
ampliado_15pct,alta_media,Profuturo,2024-10,2024-11,1,True,0.06782386884765285
ampliado_15pct,alta_media,Profuturo,2024-11,2024-12,1,True,0.1264084373700348
ampliado_15pct,alta_media,Profuturo,2024-12,2025-01,1,True,0.22044463936283482
ampliado_15pct,alta_media,Profuturo,2025-01,2025-02,1,True,0.03962248635834443
ampliado_15pct,alta_media,Profuturo,2025-02,2025-03,1,True,0.028130418311744156
ampliado_15pct,alta_media,Profuturo,2025-03,2025-04,1,True,0.07921176594895846
ampliado_15pct,alta_media,Profuturo,2025-04,2025-05,1,True,0.11815545431499286
ampliado_15pct,alta_media,Profuturo,2025-05,2025-06,1,True,0.16930103791213347
ampliado_15pct,alta_media,Profuturo,2025-06,2025-07,1,True,0.250418900498257
ampliado_15pct,alta_media,Profuturo,2025-07,2025-08,1,True,0.13112378351602758
ampliado_15pct,alta_media,Profuturo,2025-08,2025-09,1,True,0.14814438622784193
ampliado_15pct,alta_media,Profuturo,2025-09,2025-10,1,True,0.10307402611861212
ampliado_15pct,alta_media,Profuturo,2025-10,2025-11,1,True,0.07108981443037027
ampliado_15pct,alta_media,Profuturo,2025-11,2025-12,1,True,0.08701390461243205
ampliado_15pct,todos_mapeados,Habitat,2015-01,2015-02,1,True,0.019406847296990503
ampliado_15pct,todos_mapeados,Habitat,2015-02,2015-03,1,True,0.015171950425273355
ampliado_15pct,todos_mapeados,Habitat,2015-03,2015-04,1,True,0.034546305451965215
ampliado_15pct,todos_mapeados,Habitat,2015-04,2015-05,1,True,0.03962858930546909
ampliado_15pct,todos_mapeados,Habitat,2015-05,2015-06,1,True,0.034455745130158914
ampliado_15pct,todos_mapeados,Habitat,2015-06,2015-07,1,True,0.017028068428982857
ampliado_15pct,todos_mapeados,Habitat,2015-07,2015-08,1,True,0.08688210179566794
ampliado_15pct,todos_mapeados,Habitat,2015-08,2015-09,1,True,0.02626927410413701
ampliado_15pct,todos_mapeados,Habitat,2015-09,2015-10,1,True,0.017224810450939557
ampliado_15pct,todos_mapeados,Habitat,2015-10,2015-11,1,True,0.055897352603943594
ampliado_15pct,todos_mapeados,Habitat,2015-11,2015-12,1,True,0.05092565518205567
ampliado_15pct,todos_mapeados,Habitat,2015-12,2016-01,1,True,0.0662281252910897
ampliado_15pct,todos_mapeados,Habitat,2016-01,2016-02,1,True,0.014133096437441648
ampliado_15pct,todos_mapeados,Habitat,2016-02,2016-03,1,True,0.011478140779751428
ampliado_15pct,todos_mapeados,Habitat,2016-03,2016-04,1,True,0.03203289695591335
ampliado_15pct,todos_mapeados,Habitat,2016-04,2016-05,1,True,0.013377410178996513
ampliado_15pct,todos_mapeados,Habitat,2016-05,2016-06,1,True,0.030699612103851966
ampliado_15pct,todos_mapeados,Habitat,2016-06,2016-07,1,True,0.028458825437376302
ampliado_15pct,todos_mapeados,Habitat,2016-07,2016-08,1,True,0.01589458619085167
ampliado_15pct,todos_mapeados,Habitat,2016-08,2016-09,1,True,0.023045204348956586
ampliado_15pct,todos_mapeados,Habitat,2016-09,2016-10,1,True,0.03462775385500364
ampliado_15pct,todos_mapeados,Habitat,2016-10,2016-11,1,True,0.030462414969804293
ampliado_15pct,todos_mapeados,Habitat,2016-11,2016-12,1,True,0.03325290223710497
ampliado_15pct,todos_mapeados,Habitat,2016-12,2017-01,1,True,0.0357006796983093
ampliado_15pct,todos_mapeados,Habitat,2017-01,2017-02,1,True,0.031103626171618222
ampliado_15pct,todos_mapeados,Habitat,2017-02,2017-03,1,True,0.023525302477533996
ampliado_15pct,todos_mapeados,Habitat,2017-03,2017-04,1,True,0.023094420702653683
ampliado_15pct,todos_mapeados,Habitat,2017-04,2017-05,1,True,0.016715760643920302
ampliado_15pct,todos_mapeados,Habitat,2017-05,2017-06,1,True,0.018679985281014815
ampliado_15pct,todos_mapeados,Habitat,2017-06,2017-07,1,True,0.039490992220610976
ampliado_15pct,todos_mapeados,Habitat,2017-07,2017-08,1,True,0.04831562223290422
ampliado_15pct,todos_mapeados,Habitat,2017-08,2017-09,1,True,0.012693023185185622
ampliado_15pct,todos_mapeados,Habitat,2017-09,2017-10,1,True,0.02750726698324425
ampliado_15pct,todos_mapeados,Habitat,2017-10,2017-11,1,True,0.01955226313205242
ampliado_15pct,todos_mapeados,Habitat,2017-11,2017-12,1,True,0.019754845020615728
ampliado_15pct,todos_mapeados,Habitat,2017-12,2018-01,1,True,0.053323618778303855
ampliado_15pct,todos_mapeados,Habitat,2018-01,2018-02,1,True,0.02817940167597595
ampliado_15pct,todos_mapeados,Habitat,2018-02,2018-03,1,True,0.06342995349883992
ampliado_15pct,todos_mapeados,Habitat,2018-03,2018-04,1,True,0.04367477114451593
ampliado_15pct,todos_mapeados,Habitat,2018-04,2018-05,1,True,0.10254236901908959
ampliado_15pct,todos_mapeados,Habitat,2018-05,2018-06,1,True,0.059185141936241636
ampliado_15pct,todos_mapeados,Habitat,2018-06,2018-07,1,True,0.04074818151578816
ampliado_15pct,todos_mapeados,Habitat,2018-07,2018-08,1,True,0.09417023892660618
ampliado_15pct,todos_mapeados,Habitat,2018-08,2018-09,1,True,0.03398644057653173
ampliado_15pct,todos_mapeados,Habitat,2018-09,2018-10,1,True,0.12150302422254428
ampliado_15pct,todos_mapeados,Habitat,2018-10,2018-11,1,True,0.06664168825558525
ampliado_15pct,todos_mapeados,Habitat,2018-11,2018-12,1,True,0.0919766072562709
ampliado_15pct,todos_mapeados,Habitat,2018-12,2019-01,1,True,0.045956406136195754
ampliado_15pct,todos_mapeados,Habitat,2019-01,2019-02,1,True,0.04138459132192486
ampliado_15pct,todos_mapeados,Habitat,2019-02,2019-03,1,True,0.024028778074269817
ampliado_15pct,todos_mapeados,Habitat,2019-03,2019-04,1,True,0.031717731762268636
ampliado_15pct,todos_mapeados,Habitat,2019-04,2019-05,1,True,0.05480493376850401
ampliado_15pct,todos_mapeados,Habitat,2019-05,2019-06,1,True,0.04121105166246039
ampliado_15pct,todos_mapeados,Habitat,2019-06,2019-07,1,True,0.026869104003543254
ampliado_15pct,todos_mapeados,Habitat,2019-07,2019-08,1,True,0.07271657377964419
ampliado_15pct,todos_mapeados,Habitat,2019-08,2019-09,1,True,0.03922808056546391
ampliado_15pct,todos_mapeados,Habitat,2019-09,2019-10,1,True,0.07605291414186963
ampliado_15pct,todos_mapeados,Habitat,2019-10,2019-11,1,True,0.054673353605491165
ampliado_15pct,todos_mapeados,Habitat,2019-11,2019-12,1,True,0.04534259495479191
ampliado_15pct,todos_mapeados,Habitat,2019-12,2020-01,1,True,0.06163540121836666
ampliado_15pct,todos_mapeados,Habitat,2020-01,2020-02,1,True,0.04783288904895712
ampliado_15pct,todos_mapeados,Habitat,2020-02,2020-03,1,True,0.10079690474767185
ampliado_15pct,todos_mapeados,Habitat,2020-03,2020-04,1,True,0.06540374970300292
ampliado_15pct,todos_mapeados,Habitat,2020-04,2020-05,1,True,0.0858261946905611
ampliado_15pct,todos_mapeados,Habitat,2020-05,2020-06,1,True,0.07485106703190704
ampliado_15pct,todos_mapeados,Habitat,2020-06,2020-07,1,True,0.04047101234326368
ampliado_15pct,todos_mapeados,Habitat,2020-07,2020-08,1,True,0.05324218505015575
ampliado_15pct,todos_mapeados,Habitat,2020-08,2020-09,1,True,0.04326272585183594
ampliado_15pct,todos_mapeados,Habitat,2020-09,2020-10,1,True,0.032754977350992386
ampliado_15pct,todos_mapeados,Habitat,2020-10,2020-11,1,True,0.03651852349261464
ampliado_15pct,todos_mapeados,Habitat,2020-11,2020-12,1,True,0.03514355633844622
ampliado_15pct,todos_mapeados,Habitat,2020-12,2021-01,1,True,0.020609338566413945
ampliado_15pct,todos_mapeados,Habitat,2021-01,2021-02,1,True,0.05202536773018619
ampliado_15pct,todos_mapeados,Habitat,2021-02,2021-03,1,True,0.07904439523412156
ampliado_15pct,todos_mapeados,Habitat,2021-03,2021-04,1,True,0.033854666377290954
ampliado_15pct,todos_mapeados,Habitat,2021-04,2021-05,1,True,0.06817525761006263
ampliado_15pct,todos_mapeados,Habitat,2021-05,2021-06,1,True,0.06309967268493624
ampliado_15pct,todos_mapeados,Habitat,2021-06,2021-07,1,True,0.028212443053440665
ampliado_15pct,todos_mapeados,Habitat,2021-07,2021-08,1,True,0.05784712588286166
ampliado_15pct,todos_mapeados,Habitat,2021-08,2021-09,1,True,0.03718394818880347
ampliado_15pct,todos_mapeados,Habitat,2021-09,2021-10,1,True,0.048301200697017814
ampliado_15pct,todos_mapeados,Habitat,2021-10,2021-11,1,True,0.03744992504751873
ampliado_15pct,todos_mapeados,Habitat,2021-11,2021-12,1,True,0.02367292532219134
ampliado_15pct,todos_mapeados,Habitat,2021-12,2022-01,1,True,0.12616261031348694
ampliado_15pct,todos_mapeados,Habitat,2022-01,2022-02,1,True,0.04120914997278447
ampliado_15pct,todos_mapeados,Habitat,2022-02,2022-03,1,True,0.04361148683925626
ampliado_15pct,todos_mapeados,Habitat,2022-03,2022-04,1,True,0.023209069754890264
ampliado_15pct,todos_mapeados,Habitat,2022-04,2022-05,1,True,0.02411152139143774
ampliado_15pct,todos_mapeados,Habitat,2022-05,2022-06,1,True,0.03488179724201453
ampliado_15pct,todos_mapeados,Habitat,2022-06,2022-07,1,True,0.010964087689084486
ampliado_15pct,todos_mapeados,Habitat,2022-07,2022-08,1,True,0.01980875776485906
ampliado_15pct,todos_mapeados,Habitat,2022-08,2022-09,1,True,0.03023749898599291
ampliado_15pct,todos_mapeados,Habitat,2022-09,2022-10,1,True,0.03935463788766108
ampliado_15pct,todos_mapeados,Habitat,2022-10,2022-11,1,True,0.046699194424291254
ampliado_15pct,todos_mapeados,Habitat,2022-11,2022-12,1,True,0.05734024610309708
ampliado_15pct,todos_mapeados,Habitat,2022-12,2023-01,1,True,0.09030221931986765
ampliado_15pct,todos_mapeados,Habitat,2023-01,2023-02,1,True,0.023744726179464187
ampliado_15pct,todos_mapeados,Habitat,2023-02,2023-03,1,True,0.04786508031322522
ampliado_15pct,todos_mapeados,Habitat,2023-03,2023-04,1,True,0.03096962744616301
ampliado_15pct,todos_mapeados,Habitat,2023-04,2023-05,1,True,0.06942488256121032
ampliado_15pct,todos_mapeados,Habitat,2023-05,2023-06,1,True,0.0748772972929023
ampliado_15pct,todos_mapeados,Habitat,2023-06,2023-07,1,True,0.06642826094457223
ampliado_15pct,todos_mapeados,Habitat,2023-07,2023-08,1,True,0.045707667999312036
ampliado_15pct,todos_mapeados,Habitat,2023-08,2023-09,1,True,0.08973534042633091
ampliado_15pct,todos_mapeados,Habitat,2023-09,2023-10,1,True,0.06530590453745591
ampliado_15pct,todos_mapeados,Habitat,2023-10,2023-11,1,True,0.0935854477526275
ampliado_15pct,todos_mapeados,Habitat,2023-11,2023-12,1,True,0.08115413750362656
ampliado_15pct,todos_mapeados,Habitat,2023-12,2024-01,1,True,0.0737067195685273
ampliado_15pct,todos_mapeados,Habitat,2024-01,2024-02,1,True,0.08783635895462605
ampliado_15pct,todos_mapeados,Habitat,2024-02,2024-03,1,True,0.10834797669816718
ampliado_15pct,todos_mapeados,Habitat,2024-03,2024-04,1,True,0.07818888392583756
ampliado_15pct,todos_mapeados,Habitat,2024-04,2024-05,1,True,0.05113383310431633
ampliado_15pct,todos_mapeados,Habitat,2024-05,2024-06,1,True,0.06635927536826738
ampliado_15pct,todos_mapeados,Habitat,2024-06,2024-07,1,True,0.05500631470437355
ampliado_15pct,todos_mapeados,Habitat,2024-07,2024-08,1,True,0.03453470830319173
ampliado_15pct,todos_mapeados,Habitat,2024-08,2024-09,1,True,0.033464210190852495
ampliado_15pct,todos_mapeados,Habitat,2024-09,2024-10,1,True,0.03903147732583409
ampliado_15pct,todos_mapeados,Habitat,2024-10,2024-11,1,True,0.02875174904262441
ampliado_15pct,todos_mapeados,Habitat,2024-11,2024-12,1,True,0.054010272802614806
ampliado_15pct,todos_mapeados,Habitat,2024-12,2025-01,1,True,0.0262088113770288
ampliado_15pct,todos_mapeados,Habitat,2025-01,2025-02,1,True,0.02950918217065268
ampliado_15pct,todos_mapeados,Habitat,2025-02,2025-03,1,True,0.044310652411737365
ampliado_15pct,todos_mapeados,Habitat,2025-03,2025-04,1,True,0.057522987528242746
ampliado_15pct,todos_mapeados,Habitat,2025-04,2025-05,1,True,0.053107620136250616
ampliado_15pct,todos_mapeados,Habitat,2025-05,2025-06,1,True,0.11256125031588574
ampliado_15pct,todos_mapeados,Habitat,2025-06,2025-07,1,True,0.07903925360820056
ampliado_15pct,todos_mapeados,Habitat,2025-07,2025-08,1,True,0.0513533782195428
ampliado_15pct,todos_mapeados,Habitat,2025-08,2025-09,1,True,0.03967363947623656
ampliado_15pct,todos_mapeados,Habitat,2025-09,2025-10,1,True,0.08601555621890103
ampliado_15pct,todos_mapeados,Habitat,2025-10,2025-11,1,True,0.04959979160541507
ampliado_15pct,todos_mapeados,Habitat,2025-11,2025-12,1,True,0.1167325546677265
ampliado_15pct,todos_mapeados,Habitat,2025-12,2026-01,1,True,0.1312378369587135
ampliado_15pct,todos_mapeados,Integra,2015-01,2015-02,1,True,0.054498941548300886
ampliado_15pct,todos_mapeados,Integra,2015-02,2015-03,1,True,0.06791206461662692
ampliado_15pct,todos_mapeados,Integra,2015-03,2015-04,1,True,0.03517614833416423
ampliado_15pct,todos_mapeados,Integra,2015-04,2015-05,1,True,0.06699932617866856
ampliado_15pct,todos_mapeados,Integra,2015-05,2015-06,1,True,0.0286066378642052
ampliado_15pct,todos_mapeados,Integra,2015-06,2015-07,1,True,0.03917393246356535
ampliado_15pct,todos_mapeados,Integra,2015-07,2015-08,1,True,0.13351554399017612
ampliado_15pct,todos_mapeados,Integra,2015-08,2015-09,1,True,0.05223605046541332
ampliado_15pct,todos_mapeados,Integra,2015-09,2015-10,1,True,0.05543503684307636
ampliado_15pct,todos_mapeados,Integra,2015-10,2015-11,1,True,0.035950179223385934
ampliado_15pct,todos_mapeados,Integra,2015-11,2015-12,1,True,0.053156894981594774
ampliado_15pct,todos_mapeados,Integra,2015-12,2016-01,1,True,0.04746038742883876
ampliado_15pct,todos_mapeados,Integra,2016-01,2016-02,1,True,0.04052074651013535
ampliado_15pct,todos_mapeados,Integra,2016-02,2016-03,1,True,0.029726435287776992
ampliado_15pct,todos_mapeados,Integra,2016-03,2016-04,1,True,0.030988788601419227
ampliado_15pct,todos_mapeados,Integra,2016-04,2016-05,1,True,0.042753647625751894
ampliado_15pct,todos_mapeados,Integra,2016-05,2016-06,1,True,0.026328032989675617
ampliado_15pct,todos_mapeados,Integra,2016-06,2016-07,1,True,0.03501892150765448
ampliado_15pct,todos_mapeados,Integra,2016-07,2016-08,1,True,0.049695900272066884
ampliado_15pct,todos_mapeados,Integra,2016-08,2016-09,1,True,0.03467581228777014
ampliado_15pct,todos_mapeados,Integra,2016-09,2016-10,1,True,0.013152162435432132
ampliado_15pct,todos_mapeados,Integra,2016-10,2016-11,1,True,0.09802517797678399
ampliado_15pct,todos_mapeados,Integra,2016-11,2016-12,1,True,0.03827038342098412
ampliado_15pct,todos_mapeados,Integra,2016-12,2017-01,1,True,0.03545869393756462
ampliado_15pct,todos_mapeados,Integra,2017-01,2017-02,1,True,0.05153030791903507
ampliado_15pct,todos_mapeados,Integra,2017-02,2017-03,1,True,0.013344283951723126
ampliado_15pct,todos_mapeados,Integra,2017-03,2017-04,1,True,0.009455500275909221
ampliado_15pct,todos_mapeados,Integra,2017-04,2017-05,1,True,0.024006757628045702
ampliado_15pct,todos_mapeados,Integra,2017-05,2017-06,1,True,0.0207048816665343
ampliado_15pct,todos_mapeados,Integra,2017-06,2017-07,1,True,0.008413155418811644
ampliado_15pct,todos_mapeados,Integra,2017-07,2017-08,1,True,0.018025183559970043
ampliado_15pct,todos_mapeados,Integra,2017-08,2017-09,1,True,0.04283546063821704
ampliado_15pct,todos_mapeados,Integra,2017-09,2017-10,1,True,0.016617259132282507
ampliado_15pct,todos_mapeados,Integra,2017-10,2017-11,1,True,0.0285599589916435
ampliado_15pct,todos_mapeados,Integra,2017-11,2017-12,1,True,0.02099130591129987
ampliado_15pct,todos_mapeados,Integra,2017-12,2018-01,1,True,0.039748085695017275
ampliado_15pct,todos_mapeados,Integra,2018-01,2018-02,1,True,0.02466590779975843
ampliado_15pct,todos_mapeados,Integra,2018-02,2018-03,1,True,0.054206639707421504
ampliado_15pct,todos_mapeados,Integra,2018-03,2018-04,1,True,0.026178875202144413
ampliado_15pct,todos_mapeados,Integra,2018-04,2018-05,1,True,0.024670904201237187
ampliado_15pct,todos_mapeados,Integra,2018-05,2018-06,1,True,0.03301865931840016
ampliado_15pct,todos_mapeados,Integra,2018-06,2018-07,1,True,0.04652978452520037
ampliado_15pct,todos_mapeados,Integra,2018-07,2018-08,1,True,0.041163574339703454
ampliado_15pct,todos_mapeados,Integra,2018-08,2018-09,1,True,0.0870036198081448
ampliado_15pct,todos_mapeados,Integra,2018-09,2018-10,1,True,0.07426364319556852
ampliado_15pct,todos_mapeados,Integra,2018-10,2018-11,1,True,0.049261639400256275
ampliado_15pct,todos_mapeados,Integra,2018-11,2018-12,1,True,0.06492060336032573
ampliado_15pct,todos_mapeados,Integra,2018-12,2019-01,1,True,0.07537764302084474
ampliado_15pct,todos_mapeados,Integra,2019-01,2019-02,1,True,0.0511810794746203
ampliado_15pct,todos_mapeados,Integra,2019-02,2019-03,1,True,0.05825964537419005
ampliado_15pct,todos_mapeados,Integra,2019-03,2019-04,1,True,0.056995848771508366
ampliado_15pct,todos_mapeados,Integra,2019-04,2019-05,1,True,0.08785854086464254
ampliado_15pct,todos_mapeados,Integra,2019-05,2019-06,1,True,0.027141581103631306
ampliado_15pct,todos_mapeados,Integra,2019-06,2019-07,1,True,0.0750557912162537
ampliado_15pct,todos_mapeados,Integra,2019-07,2019-08,1,True,0.03451465545151362
ampliado_15pct,todos_mapeados,Integra,2019-08,2019-09,1,True,0.024011458447393108
ampliado_15pct,todos_mapeados,Integra,2019-09,2019-10,1,True,0.014526261684807838
ampliado_15pct,todos_mapeados,Integra,2019-10,2019-11,1,True,0.033449825707522515
ampliado_15pct,todos_mapeados,Integra,2019-11,2019-12,1,True,0.02961733476659805
ampliado_15pct,todos_mapeados,Integra,2019-12,2020-01,1,True,0.07722997992243053
ampliado_15pct,todos_mapeados,Integra,2020-01,2020-02,1,True,0.04536109857449446
ampliado_15pct,todos_mapeados,Integra,2020-02,2020-03,1,True,0.06642047228904399
ampliado_15pct,todos_mapeados,Integra,2020-03,2020-04,1,True,0.06008198305124159
ampliado_15pct,todos_mapeados,Integra,2020-04,2020-05,1,True,0.04740593028357365
ampliado_15pct,todos_mapeados,Integra,2020-05,2020-06,1,True,0.02705211575345613
ampliado_15pct,todos_mapeados,Integra,2020-06,2020-07,1,True,0.028065173221418015
ampliado_15pct,todos_mapeados,Integra,2020-07,2020-08,1,True,0.05072458067846356
ampliado_15pct,todos_mapeados,Integra,2020-08,2020-09,1,True,0.03566515536577484
ampliado_15pct,todos_mapeados,Integra,2020-09,2020-10,1,True,0.047460296714864514
ampliado_15pct,todos_mapeados,Integra,2020-10,2020-11,1,True,0.059797570841977135
ampliado_15pct,todos_mapeados,Integra,2020-11,2020-12,1,True,0.05098954776580479
ampliado_15pct,todos_mapeados,Integra,2020-12,2021-01,1,True,0.08382941707190508
ampliado_15pct,todos_mapeados,Integra,2021-01,2021-02,1,True,0.06892650204391043
ampliado_15pct,todos_mapeados,Integra,2021-02,2021-03,1,True,0.04236448260757267
ampliado_15pct,todos_mapeados,Integra,2021-03,2021-04,1,True,0.03971402307286478
ampliado_15pct,todos_mapeados,Integra,2021-04,2021-05,1,True,0.02985456598856638
ampliado_15pct,todos_mapeados,Integra,2021-05,2021-07,2,False,0.05607807834476646
ampliado_15pct,todos_mapeados,Integra,2021-07,2021-08,1,True,0.049673738360507966
ampliado_15pct,todos_mapeados,Integra,2021-08,2023-07,23,False,0.19178613092484986
ampliado_15pct,todos_mapeados,Integra,2023-07,2023-08,1,True,0.07213375192228025
ampliado_15pct,todos_mapeados,Integra,2023-08,2023-09,1,True,0.049594135245992155
ampliado_15pct,todos_mapeados,Integra,2023-09,2023-10,1,True,0.05866619994553523
ampliado_15pct,todos_mapeados,Integra,2023-10,2023-11,1,True,0.04359661109449495
ampliado_15pct,todos_mapeados,Integra,2023-11,2023-12,1,True,0.029810114749561117
ampliado_15pct,todos_mapeados,Integra,2023-12,2024-01,1,True,0.06902193262893823
ampliado_15pct,todos_mapeados,Integra,2024-01,2024-02,1,True,0.06872027942955139
ampliado_15pct,todos_mapeados,Integra,2024-02,2024-03,1,True,0.03972638437165899
ampliado_15pct,todos_mapeados,Integra,2024-03,2024-04,1,True,0.0493108148263673
ampliado_15pct,todos_mapeados,Integra,2024-04,2024-05,1,True,0.06606222331975053
ampliado_15pct,todos_mapeados,Integra,2024-05,2024-06,1,True,0.06785577851847603
ampliado_15pct,todos_mapeados,Integra,2024-06,2024-07,1,True,0.1084568724598107
