fecha,afp,fecha_cartera,peso_rv_exterior,peso_rv_local,peso_rf_exterior,peso_rf_local,peso_alternativos,peso_liquidez_transito,peso_rv_total,peso_exterior_total,peso_mapeado_total
2023-10-10,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-11,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-12,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-13,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-16,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-17,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-18,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-19,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-20,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-23,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-24,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-25,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-26,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-27,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
