fecha_cuota,afp,factor,corr_120,corr_250,beta_120,beta_250
2017-12-20,Integra,ret_EPU,0.32185261907723106,0.18558331117791585,0.06013430288834781,0.03656176051492733
2017-12-21,Integra,ret_EPU,0.31847696251313595,0.19340671234275972,0.05923671575073933,0.038086899638101045
2017-12-22,Integra,ret_EPU,0.3232892446440816,0.1988482705153424,0.060391765266798215,0.039063248250481485
2017-12-26,Integra,ret_EPU,0.3262124937184724,0.2029166766694477,0.06134653626969471,0.0401575105257482
2017-12-27,Integra,ret_EPU,0.32623778545309434,0.20408124287965723,0.06135557503405092,0.040510212550921056
2017-12-28,Integra,ret_EPU,0.32772191126676287,0.20426078334179917,0.06146950330873613,0.040548451991096
2017-12-29,Integra,ret_EPU,0.33227813552632046,0.20178704156137228,0.06318353878712743,0.03953324686381802
2018-01-02,Integra,ret_EPU,0.33409335660114875,0.198575500532292,0.06397897749104291,0.03895772107343266
2018-01-03,Integra,ret_EPU,0.33559968267350176,0.19942564187588996,0.06424231323182678,0.03911865217713771
2018-01-04,Integra,ret_EPU,0.3340177015218961,0.2017286464357072,0.06449273265826198,0.038997572952984366
2018-01-05,Integra,ret_EPU,0.3297158214515133,0.20278077865485364,0.06504942521876127,0.0394502408012282
2018-01-08,Integra,ret_EPU,0.3404358567039712,0.20054928373183528,0.06808294926668394,0.03880186407768361
2018-01-09,Integra,ret_EPU,0.33888376601557607,0.20537204588459818,0.0678820643854968,0.03964738808298633
2018-01-10,Integra,ret_EPU,0.3413037392612466,0.2022203810565816,0.06808958088255197,0.03878319640831971
2018-01-11,Integra,ret_EPU,0.3068526741499918,0.18900762339115035,0.061257159066517894,0.03586793466608727
2018-01-12,Integra,ret_EPU,0.28529211579317193,0.17083184588447925,0.056934868268695454,0.032194288973929786
2018-01-15,Integra,ret_EPU,0.28947521965857237,0.17298825120690522,0.058162354556197934,0.03263651842137482
2018-01-16,Integra,ret_EPU,0.2829337030995659,0.16884080658537873,0.05695048035989573,0.031678173030543995
2018-01-17,Integra,ret_EPU,0.28446559721808884,0.16356486915901128,0.05739579040538857,0.03023710367421016
2018-01-18,Integra,ret_EPU,0.27814930823557227,0.16526614591555763,0.05694131120379021,0.030454763981813307
2018-01-19,Integra,ret_EPU,0.28217708146913634,0.1647833586191507,0.058561826182532535,0.03036064714823746
2018-01-22,Integra,ret_EPU,0.2922509176987796,0.17638713362964942,0.061192625654929354,0.032648412724391895
2018-01-23,Integra,ret_EPU,0.31126042209395405,0.18379680112937757,0.06638809935720273,0.0338964779230552
2018-01-24,Integra,ret_EPU,0.3072619815794334,0.18914969601021916,0.06523047837798304,0.03493667703491209
2018-01-25,Integra,ret_EPU,0.3084745982947624,0.18904486239032636,0.06549372380836893,0.0349422952774857
2018-01-26,Integra,ret_EPU,0.32780568965452644,0.199383126088479,0.06973656714714506,0.037334482495814836
2018-01-29,Integra,ret_EPU,0.3033710746895404,0.19959413033587717,0.06326677163156226,0.03759658281162874
2018-01-30,Integra,ret_EPU,0.32249344668799595,0.20932367715345238,0.0671258869265824,0.03975586138654979
2018-01-31,Integra,ret_EPU,0.32543218566125637,0.21432053843129056,0.06771465871836012,0.04064381564915038
2018-02-01,Integra,ret_EPU,0.324563186146143,0.21256689834780804,0.06752104679447492,0.0403403544695922
2018-02-02,Integra,ret_EPU,0.36159069929150855,0.22954793485649594,0.07669809595191018,0.04407415400442303
2018-02-05,Integra,ret_EPU,0.35479375727605694,0.22992620445630538,0.08145611537841511,0.045880101988070035
2018-02-06,Integra,ret_EPU,0.3434571151128935,0.2279718732261254,0.08013343185403872,0.045817216431711286
2018-02-07,Integra,ret_EPU,0.3497330498757642,0.22820363134951405,0.08095573704581027,0.04570428171794129
2018-02-08,Integra,ret_EPU,0.3646652160489935,0.2350648975633464,0.08701746138241476,0.047979328708077806
2018-02-09,Integra,ret_EPU,0.3635898444766896,0.2338066073037665,0.0867454540731977,0.04772402855827943
2018-02-12,Integra,ret_EPU,0.3667300000610421,0.23837397747668407,0.08761454769867354,0.04871080312433446
2018-02-13,Integra,ret_EPU,0.3655626654329009,0.23232735027792858,0.08728807593555969,0.04691128982694515
2018-02-14,Integra,ret_EPU,0.3741789288538785,0.23059877931108314,0.08834745386536988,0.0466626697333234
2018-02-15,Integra,ret_EPU,0.37533834637939606,0.22904449572851898,0.08920889717671075,0.0466027323041522
2018-02-16,Integra,ret_EPU,0.3644611616450051,0.2211434939747283,0.08704265321892533,0.04440101367746332
2018-02-19,Integra,ret_EPU,0.3732601898607988,0.22726467751919502,0.08878221343488465,0.04578869079978947
2018-02-20,Integra,ret_EPU,0.3746803836300199,0.22467667764025667,0.08885020644933095,0.04530754095291486
2018-02-21,Integra,ret_EPU,0.374023301111607,0.22133953064967113,0.0885971441561135,0.04473803798873759
2018-02-22,Integra,ret_EPU,0.3704516293335441,0.2380756187227168,0.08745283934953135,0.048192558201746644
2018-02-23,Integra,ret_EPU,0.35869961849512044,0.2436163751438224,0.08587559808660608,0.049433991807553666
2018-02-26,Integra,ret_EPU,0.3632838329303777,0.24083608033873807,0.08769145363793203,0.04877157263673822
2018-02-27,Integra,ret_EPU,0.3414123736252965,0.234081179686478,0.08314665366956213,0.04774649808815898
2018-02-28,Integra,ret_EPU,0.3347865354386878,0.23790713878324043,0.0813395420381301,0.04871602429447886
2018-03-01,Integra,ret_EPU,0.32059438563014614,0.21863311402668245,0.07876043888820368,0.04528354253016171
2018-03-02,Integra,ret_EPU,0.32569071834174557,0.22327333729285756,0.08034752012368619,0.04696814352546372
2018-03-05,Integra,ret_EPU,0.3276129967088143,0.22085436227974414,0.08097792518348065,0.04639274527454431
2018-03-06,Integra,ret_EPU,0.32636797834322145,0.22297743646528154,0.08089606177891925,0.04729287987022741
2018-03-07,Integra,ret_EPU,0.3327179447414908,0.22240284482674968,0.08314437885805553,0.04719752246338639
2018-03-08,Integra,ret_EPU,0.32759181182276287,0.21933184821445662,0.08148056526544867,0.04641972723374944
2018-03-09,Integra,ret_EPU,0.325898343009168,0.234892026465713,0.08170664196490025,0.04983326859102905
2018-03-12,Integra,ret_EPU,0.3238295513224423,0.2392391193552195,0.08149230681118971,0.05096300479553028
2018-03-13,Integra,ret_EPU,0.32402680716807736,0.23974956190490848,0.08204968087379455,0.05116475667212175
2018-03-14,Integra,ret_EPU,0.32189076320848226,0.24031632148493112,0.08145424126107242,0.05131172858650819
2018-03-15,Integra,ret_EPU,0.3195801161323086,0.23774514258111346,0.08111251193322679,0.050572380400827927
2018-03-16,Integra,ret_EPU,0.3338086918855583,0.23642342515257656,0.08516088948956917,0.05017315382887784
2018-03-19,Integra,ret_EPU,0.3271499968658086,0.23583303088621194,0.0851103435068619,0.050653467388668064
2018-03-20,Integra,ret_EPU,0.3259040652421623,0.24043798903621855,0.08431760207285348,0.051701499842520426
2018-03-21,Integra,ret_EPU,0.3090839392526792,0.23882918660283453,0.07977289062768873,0.05151170539587924
2018-03-22,Integra,ret_EPU,0.31678759917785837,0.24651281638482864,0.0845199563907879,0.05425974328900321
2018-03-23,Integra,ret_EPU,0.29917300201077124,0.24000122484863226,0.08248109271747195,0.054272256712769404
2018-03-26,Integra,ret_EPU,0.27081565499710614,0.23037232869652352,0.0749235564356217,0.05242517293854729
2018-03-27,Integra,ret_EPU,0.2719114804995542,0.2308275402449054,0.075376334103873,0.05253982960053732
2018-03-28,Integra,ret_EPU,0.27491459201449714,0.23092749466592769,0.07624634503608464,0.052536630472946315
2018-03-29,Integra,ret_EPU,0.28896723681806236,0.23793832455424738,0.0800848434231272,0.05431388347048853
2018-03-30,Integra,ret_EPU,0.29375762529653043,0.2374745607285302,0.08224304196908781,0.05420849296600649
2018-04-02,Integra,ret_EPU,0.2915419051199338,0.2345792215683389,0.08250600300513539,0.05378257536900528
2018-04-03,Integra,ret_EPU,0.28800808803542427,0.2322486722849566,0.0805038653465462,0.0529088704193457
2018-04-04,Integra,ret_EPU,0.28734515127400145,0.2320381035068351,0.08015525956253756,0.05280854905462229
2018-04-05,Integra,ret_EPU,0.2879114679507709,0.22863420420272879,0.08108660194624799,0.05215162569072061
2018-04-06,Integra,ret_EPU,0.2906368283375719,0.23157648290319063,0.08178007382296137,0.05294042047174425
2018-04-09,Integra,ret_EPU,0.28961345039980946,0.2276905476048967,0.081464038806603,0.051958723498686375
2018-04-10,Integra,ret_EPU,0.2782605776725987,0.22015189746864813,0.07902901378219197,0.05050105522879042
2018-04-11,Integra,ret_EPU,0.2547278844079127,0.22463287486209615,0.07177918921818749,0.050499534175259556
2018-04-12,Integra,ret_EPU,0.25557588285720134,0.21657817792443484,0.07227845700972581,0.048516230044688795
2018-04-13,Integra,ret_EPU,0.2556746517814649,0.21656074406809941,0.07268029917084634,0.0484303669058838
2018-04-16,Integra,ret_EPU,0.2881483322628742,0.21103714538774032,0.08244617749492365,0.04771332749076637
2018-04-17,Integra,ret_EPU,0.28720699541677147,0.21791693101801907,0.08198577663581544,0.04926970787138464
2018-04-18,Integra,ret_EPU,0.28895648088279435,0.2196104400589783,0.0830276238588881,0.0497444463234688
2018-04-19,Integra,ret_EPU,0.28970898723325067,0.2185701203099405,0.08306753519931151,0.0493485449646033
2018-04-20,Integra,ret_EPU,0.288981393160776,0.21577991588041706,0.08286598113937818,0.048694796313140803
2018-04-23,Integra,ret_EPU,0.272906675147547,0.23285965007319745,0.07683218198529503,0.05202909874994856
2018-04-24,Integra,ret_EPU,0.2613511836272446,0.22759572361213268,0.07266832384276192,0.050617355749922655
2018-04-25,Integra,ret_EPU,0.2638677801782207,0.2152217212905616,0.07314710283607047,0.04783299251340042
2018-04-26,Integra,ret_EPU,0.26708640396748484,0.22226837589058557,0.07491856468075066,0.04955158366307964
2018-04-27,Integra,ret_EPU,0.26477854509619014,0.22821166638167947,0.07425622445673434,0.05150699974218908
2018-04-30,Integra,ret_EPU,0.2813500692524385,0.2259995356077685,0.07900502698819349,0.05113386858486629
2018-05-01,Integra,ret_EPU,0.26307062313060475,0.22315231246689404,0.07522754706772063,0.05055209244654346
2018-05-02,Integra,ret_EPU,0.25631614338277303,0.22321345355954125,0.07305283850905178,0.05082174701787583
2018-05-03,Integra,ret_EPU,0.25594523329091007,0.21591987227973483,0.07370636780059167,0.04956974280150149
2018-05-04,Integra,ret_EPU,0.25083296665460886,0.20359805972987186,0.07438394789714306,0.046719479078351625
2018-05-07,Integra,ret_EPU,0.27301386339783795,0.2118502648605939,0.08150028787046934,0.04900596965555686
2018-05-08,Integra,ret_EPU,0.2746261584259813,0.20878957749996918,0.08166093203544407,0.04936992219852185
2018-05-09,Integra,ret_EPU,0.27628388668151027,0.21468930110317916,0.08222091067334415,0.05100618753205984
2018-05-10,Integra,ret_EPU,0.2747757672468617,0.21870603967770497,0.08142249614754815,0.051968396425456906
2018-05-11,Integra,ret_EPU,0.2728280973389908,0.22216646417898822,0.08155727152638574,0.0525962942426716
2018-05-14,Integra,ret_EPU,0.2708427384948928,0.22471125867433325,0.07924604377486855,0.05270321286616247
2018-05-15,Integra,ret_EPU,0.2694342275937367,0.22322096932376248,0.07870248710423192,0.052418852847742725
2018-05-16,Integra,ret_EPU,0.26297363779266186,0.22243939661206066,0.07694293110660505,0.052159885864967614
2018-05-17,Integra,ret_EPU,0.26162796823882317,0.22234128334691936,0.07654563250067693,0.0520932693807102
2018-05-18,Integra,ret_EPU,0.2610177907543278,0.22971543662950256,0.07635152260665329,0.05380845801992691
2018-05-21,Integra,ret_EPU,0.2613015810083674,0.23730370604997275,0.07580823383341333,0.055711233263019314
2018-05-22,Integra,ret_EPU,0.25163344734313736,0.23359663874609743,0.07169543786433297,0.05427428319473945
2018-05-23,Integra,ret_EPU,0.25408113308001157,0.23656304843492384,0.0728049691233744,0.055043359619767106
2018-05-24,Integra,ret_EPU,0.2555817385240265,0.2376679126435625,0.07340449198870064,0.055398056282913465
2018-05-25,Integra,ret_EPU,0.23639507383650224,0.23828587578687574,0.06795133538875356,0.055557723961387
2018-05-28,Integra,ret_EPU,0.23793261813761396,0.23811687361724115,0.0684334078178472,0.055884573045696724
2018-05-29,Integra,ret_EPU,0.2231629171076538,0.23373799734382683,0.06669258389209805,0.05622895693818619
2018-05-30,Integra,ret_EPU,0.22987959970663244,0.23590317948569908,0.06950724149732644,0.056994911567071815
2018-05-31,Integra,ret_EPU,0.22968257366414802,0.24419712050785733,0.06945626006533147,0.05962782503467846
2018-06-01,Integra,ret_EPU,0.23821380897509725,0.2459770195629707,0.07266896141243692,0.06055220585146813
2018-06-04,Integra,ret_EPU,0.15884852047905823,0.2344263540484902,0.05044527483458911,0.05807426412355199
2018-06-05,Integra,ret_EPU,0.17038317839925698,0.23226372809969537,0.05277122185174434,0.05741079147812972
2018-06-06,Integra,ret_EPU,0.16033147613697651,0.23434764769328634,0.051566094819433216,0.057875930272752354
2018-06-07,Integra,ret_EPU,0.16399876885554218,0.23608175784373797,0.05316068148100475,0.05850903324758621
2018-06-08,Integra,ret_EPU,0.17356353525356355,0.23637308995261935,0.05742712161748068,0.058676370697583406
2018-06-11,Integra,ret_EPU,0.15452477636084655,0.23245381473794371,0.050208673852640245,0.05770583277290084
2018-06-12,Integra,ret_EPU,0.15456922290485786,0.23173651940189155,0.04945216692379827,0.05728561237315199
2018-06-13,Integra,ret_EPU,0.15508215533991435,0.23224108644982946,0.049543446604999916,0.05740058858125377
2018-06-14,Integra,ret_EPU,0.15821970495214063,0.23394363505094443,0.050385831924412226,0.05779735786549453
2018-06-15,Integra,ret_EPU,0.16606400358179155,0.23695302563466983,0.05284237607409684,0.05860013920583407
2018-06-18,Integra,ret_EPU,0.16730458334375917,0.23842885468644556,0.05370481211506401,0.05915647026606884
2018-06-19,Integra,ret_EPU,0.17694873459904803,0.2423287025237562,0.05682643453696439,0.06038329693448386
2018-06-20,Integra,ret_EPU,0.12246808879304079,0.2042747447999378,0.0292617832988849,0.04452925327579369
2018-06-21,Integra,ret_EPU,0.1751000708179172,0.23167497159454137,0.034750665950833697,0.045683742436095694
2018-06-22,Integra,ret_EPU,0.1738912032778312,0.23167212972334303,0.03412207407959982,0.045675864237007
2018-06-25,Integra,ret_EPU,0.1776260442603061,0.2333853653493912,0.035197913445157304,0.04640454811334387
2018-06-26,Integra,ret_EPU,0.1777293660306421,0.23355288492433232,0.03544025326624907,0.04679326725361808
2018-06-27,Integra,ret_EPU,0.18215710525543705,0.2369685600238296,0.03646782499054969,0.047651743154767515
2018-06-28,Integra,ret_EPU,0.19214477508005925,0.23812619506559468,0.038820741551632426,0.047917855946402896
2018-06-29,Integra,ret_EPU,0.20725471281599242,0.24003128713727626,0.04191776527308716,0.04828530461790711
2018-07-02,Integra,ret_EPU,0.21031617940419584,0.24267279443402762,0.04266625286496911,0.049159191078176824
2018-07-03,Integra,ret_EPU,0.2106779579620063,0.24446368135406385,0.04270616912276589,0.04954202782642019
2018-07-04,Integra,ret_EPU,0.21063687763194797,0.24451028676410816,0.04274534109255091,0.04955271361580074
2018-07-05,Integra,ret_EPU,0.20892899662224063,0.24512601386595526,0.04247706162600497,0.04969460013530653
2018-07-06,Integra,ret_EPU,0.21244089473267258,0.2440821850664293,0.043260294437995464,0.04969365901559421
2018-07-09,Integra,ret_EPU,0.20304872890263834,0.24244812986399378,0.042185212898061375,0.050051915168767426
2018-07-10,Integra,ret_EPU,0.20027278508878119,0.2424672589106191,0.04151466052228891,0.0500733694604275
2018-07-11,Integra,ret_EPU,0.2121529228435135,0.25087775023409425,0.04425581781771615,0.051961617400884515
2018-07-12,Integra,ret_EPU,0.21343641408154496,0.24618234630142075,0.04450635931878112,0.05114916399325632
2018-07-13,Integra,ret_EPU,0.21186831897385106,0.24539956365205062,0.04410836963819009,0.05107095063328377
2018-07-16,Integra,ret_EPU,0.21216138906490362,0.24632372344902662,0.04417094135805351,0.05140268443205679
2018-07-17,Integra,ret_EPU,0.2133973880070527,0.2480981765060011,0.04452151310478579,0.05197087407969307
2018-07-18,Integra,ret_EPU,0.21446350951010704,0.24920642160726064,0.04481186922634613,0.05229067345652693
2018-07-19,Integra,ret_EPU,0.21562618054406135,0.24717194197226475,0.04502611443708156,0.05216171236647553
2018-07-20,Integra,ret_EPU,0.1963145652416576,0.2503987985993194,0.040792071362670594,0.05307059971982329
2018-07-23,Integra,ret_EPU,0.17862369174236023,0.2457786181018036,0.03536462949098878,0.05210723460712095
2018-07-24,Integra,ret_EPU,0.20370853183276044,0.2606642505507959,0.03942689642245193,0.05499040354477756
2018-07-25,Integra,ret_EPU,0.2067537555589608,0.26194330422939194,0.040198940076300746,0.05527741233561
2018-07-26,Integra,ret_EPU,0.19812285911981212,0.2627987019581284,0.037483489761748,0.05540512947566209
2018-07-27,Integra,ret_EPU,0.19896006019925297,0.2679223586097328,0.037645081380825875,0.05650703950104216
2018-07-30,Integra,ret_EPU,0.1957298832248122,0.2599551324901439,0.036945212169115435,0.05456227435249306
2018-07-31,Integra,ret_EPU,0.19680955337273684,0.2617795938526626,0.03722709516265494,0.054759963222756856
2018-08-01,Integra,ret_EPU,0.1888963251356575,0.26369156800164445,0.03596210871849613,0.05513992034643144
2018-08-02,Integra,ret_EPU,0.19774191485285433,0.26943013994929904,0.03720415093399347,0.056226040149191234
2018-08-03,Integra,ret_EPU,0.2073176847570474,0.268847968724423,0.03886220078288779,0.056047672564863746
2018-08-06,Integra,ret_EPU,0.2100776720369067,0.26878520064618244,0.03934865246991106,0.05599835515958585
2018-08-07,Integra,ret_EPU,0.2107885684299074,0.2694755235878364,0.03953511257966638,0.0562021118649684
