id_cluster,fuente,periodo,archivo,fingerprint_vector,numero_filas,filas_excel,fila_conservada,monto_vector_total,prioridades
hoja10_000473,hoja10,2020-03,CA-0001-ma2020.XLS,0.0|0.0|60770.546218|0.0,2,593 | 594,593,60770.54621772,10.14 | 10.14
hoja10_000474,hoja10,2020-04,CA-0001-ab2020.XLS,0.0|1979.881425|0.0|0.0,2,22 | 23,22,1979.881424973,10.11 | 10.03
hoja10_000475,hoja10,2020-04,CA-0001-ab2020.XLS,0.0|0.0|39553.618576|0.0,2,24 | 25,24,39553.618576002,10.15 | 10.03
hoja10_000476,hoja10,2020-04,CA-0001-ab2020.XLS,0.0|2427.168618|0.0|0.0,2,26 | 27,26,2427.168618198,10.12 | 10.03
hoja10_000477,hoja10,2020-04,CA-0001-ab2020.XLS,0.0|3001.93837|0.0|0.0,2,106 | 108,108,3001.9383700000003,10.15 | 100.12
hoja10_000478,hoja10,2020-04,CA-0001-ab2020.XLS,0.0|0.0|0.0|6250.872252,2,440 | 441,441,6250.872252273,10.15 | 10.19
hoja10_000479,hoja10,2020-04,CA-0001-ab2020.XLS,0.0|85668.753816|0.0|0.0,2,498 | 499,498,85668.75381590921,10.10 | 10.07
hoja10_000480,hoja10,2020-04,CA-0001-ab2020.XLS,0.0|6330.551753|0.0|1826.120674,2,522 | 524,524,8156.6724268472,10.14 | 10.23
hoja10_000481,hoja10,2020-04,CA-0001-ab2020.XLS,1688.321454|5375.949747|7251.909681|0.0,2,531 | 532,532,14316.180881581799,10.14 | 10.16
hoja10_000482,hoja10,2020-04,CA-0001-ab2020.XLS,0.0|0.0|53853.349641|0.0,2,592 | 593,592,53853.349640859,10.15 | 10.15
hoja10_000483,hoja10,2020-04,CA-0001-ab2020.XLS,0.0|2517.913844|0.0|0.0,2,598 | 599,598,2517.913843941,10.14 | 10.14
hoja10_000484,hoja10,2020-05,CA-0001-my2020.XLS,0.0|2012.177738|0.0|0.0,2,22 | 23,22,2012.177737923,10.11 | 10.03
hoja10_000485,hoja10,2020-05,CA-0001-my2020.XLS,0.0|0.0|34753.976424|0.0,2,24 | 25,24,34753.976424012,10.15 | 10.03
hoja10_000486,hoja10,2020-05,CA-0001-my2020.XLS,0.0|2466.912307|0.0|0.0,2,26 | 27,26,2466.9123073680003,10.12 | 10.03
hoja10_000487,hoja10,2020-05,CA-0001-my2020.XLS,0.0|0.0|0.0|6506.539155,2,435 | 436,436,6506.5391551288,10.15 | 10.19
hoja10_000488,hoja10,2020-05,CA-0001-my2020.XLS,0.0|76439.101816|0.0|0.0,2,493 | 494,493,76439.1018156287,10.10 | 10.07
hoja10_000489,hoja10,2020-05,CA-0001-my2020.XLS,0.0|8878.426226|0.0|2561.084455,2,517 | 519,519,11439.5106803634,10.14 | 10.23
hoja10_000490,hoja10,2020-05,CA-0001-my2020.XLS,1715.861769|5463.643562|7370.204616|0.0,2,526 | 527,527,14549.7099465897,10.14 | 10.16
hoja10_000491,hoja10,2020-05,CA-0001-my2020.XLS,0.0|0.0|85607.375636|0.0,2,587 | 588,587,85607.375635805,10.15 | 10.15
hoja10_000492,hoja10,2020-05,CA-0001-my2020.XLS,0.0|68455.511813|0.0|0.0,2,591 | 592,591,68455.511813437,10.15 | 10.15
hoja10_000493,hoja10,2020-06,CA-0001-jn2020.XLS,0.0|7338.334828|0.0|0.0,2,22 | 23,22,7338.334827600001,10.11 | 10.03
hoja10_000494,hoja10,2020-06,CA-0001-jn2020.XLS,0.0|0.0|25251.684574|0.0,2,24 | 25,24,25251.6845742,10.15 | 10.03
hoja10_000495,hoja10,2020-06,CA-0001-jn2020.XLS,0.0|0.0885|0.0|0.0,2,26 | 27,26,0.0885,10.12 | 10.03
hoja10_000496,hoja10,2020-06,CA-0001-jn2020.XLS,0.0|0.0|0.0|5867.086196,2,443 | 444,444,5867.0861957112,10.15 | 10.19
hoja10_000497,hoja10,2020-06,CA-0001-jn2020.XLS,0.0|78966.475159|0.0|0.0,2,501 | 502,501,78966.4751589943,10.10 | 10.07
hoja10_000498,hoja10,2020-06,CA-0001-jn2020.XLS,0.0|9289.380119|0.0|2679.628846,2,525 | 527,527,11969.008964853201,10.14 | 10.23
hoja10_000499,hoja10,2020-06,CA-0001-jn2020.XLS,1848.074698|5880.173645|8368.71222|0.0,2,534 | 535,535,16096.9605636749,10.14 | 10.16
hoja10_000500,hoja10,2020-06,CA-0001-jn2020.XLS,0.0|0.0|15259.370187|0.0,2,595 | 596,595,15259.370187,10.15 | 10.15
hoja10_000501,hoja10,2020-06,CA-0001-jn2020.XLS,0.0|14912.114099|0.0|0.0,2,601 | 602,601,14912.1140994,10.10 | 10.10
hoja10_000502,hoja10,2020-07,CA-0001-jl2020.XLS,0.0|7320.299937|0.0|0.0,2,22 | 23,22,7320.299936922,10.11 | 10.03
hoja10_000503,hoja10,2020-07,CA-0001-jl2020.XLS,0.0|0.0|13111.453995|0.0,2,24 | 25,24,13111.453994715,10.15 | 10.03
hoja10_000504,hoja10,2020-07,CA-0001-jl2020.XLS,0.0|0.111165|0.0|0.0,2,26 | 27,26,0.111165324,10.12 | 10.03
hoja10_000505,hoja10,2020-07,CA-0001-jl2020.XLS,0.0|0.0|0.0|5852.667086,2,440 | 441,441,5852.6670855692,10.15 | 10.19
hoja10_000506,hoja10,2020-07,CA-0001-jl2020.XLS,0.0|78772.405008|0.0|0.0,2,498 | 499,498,78772.4050081798,10.10 | 10.07
hoja10_000507,hoja10,2020-07,CA-0001-jl2020.XLS,0.0|9716.022441|0.0|2802.698744,2,522 | 524,524,12518.7211848069,10.14 | 10.23
hoja10_000508,hoja10,2020-07,CA-0001-jl2020.XLS,1451.777454|4663.519527|14416.433378|0.0,2,531 | 532,532,20531.7303588687,10.14 | 10.16
hoja10_000509,hoja10,2020-07,CA-0001-jl2020.XLS,0.0|1200.751047|37267.26316|0.0,3,591 | 592 | 593,592,38468.01420651,10.10 | 10.13 | 10.13
hoja10_000510,hoja10,2020-08,CA-0001-ag2020.XLS,0.0|14402.375238|0.0|0.0,2,22 | 23,22,14402.37523802,10.11 | 10.03
hoja10_000511,hoja10,2020-08,CA-0001-ag2020.XLS,0.0|0.0|13920.394506|0.0,2,24 | 25,24,13920.39450648,10.15 | 10.03
hoja10_000512,hoja10,2020-08,CA-0001-ag2020.XLS,0.0|0.111502|0.0|0.0,2,26 | 27,26,0.11150216,10.12 | 10.03
hoja10_000513,hoja10,2020-08,CA-0001-ag2020.XLS,0.0|0.0|0.0|5870.400934,2,448 | 449,449,5870.4009336749,10.15 | 10.19
hoja10_000514,hoja10,2020-08,CA-0001-ag2020.XLS,0.0|94265.222292|0.0|0.0,2,506 | 507,506,94265.2222919407,10.10 | 10.07
hoja10_000515,hoja10,2020-08,CA-0001-ag2020.XLS,0.0|14389.221783|0.0|4150.736999,2,530 | 532,532,18539.9587816045,10.14 | 10.23
hoja10_000516,hoja10,2020-08,CA-0001-ag2020.XLS,1456.176406|4677.650203|14460.115829|0.0,2,539 | 540,540,20593.9424379443,10.14 | 10.16
hoja10_000517,hoja10,2020-08,CA-0001-ag2020.XLS,78.245371|0.0|0.0|0.0,2,543 | 544,544,78.2453708722,10.15 | 10.53
hoja10_000518,hoja10,2020-08,CA-0001-ag2020.XLS,0.0|8174.560158|0.0|0.0,2,602 | 603,602,8174.56015838,10.15 | 10.15
hoja10_000519,hoja10,2020-08,CA-0001-ag2020.XLS,0.0|0.0|26489.354887|0.0,2,608 | 609,608,26489.35488738,10.14 | 10.14
hoja10_000520,hoja10,2020-09,CA-0001-se2020.XLS,0.0|9214.119175|0.0|0.0,2,22 | 23,22,9214.11917478,10.11 | 10.03
hoja10_000521,hoja10,2020-09,CA-0001-se2020.XLS,0.0|0.0|36.01|0.0,2,24 | 25,24,36.01,10.15 | 10.03
hoja10_000522,hoja10,2020-09,CA-0001-se2020.XLS,0.0|0.113359|0.0|0.0,2,26 | 27,26,0.11335948,10.12 | 10.03
hoja10_000523,hoja10,2020-09,CA-0001-se2020.XLS,0.0|0.0|0.0|6677.759323,2,453 | 454,454,6677.7593230504,10.15 | 10.19
hoja10_000524,hoja10,2020-09,CA-0001-se2020.XLS,0.0|95835.422212|0.0|0.0,2,511 | 512,511,95835.4222115411,10.10 | 10.07
hoja10_000525,hoja10,2020-09,CA-0001-se2020.XLS,0.0|14355.663896|0.0|4141.056839,2,535 | 537,537,18496.7207354515,10.14 | 10.23
hoja10_000526,hoja10,2020-09,CA-0001-se2020.XLS,1419.633023|4588.023295|14075.045046|0.0,2,544 | 545,545,20082.701364625602,10.14 | 10.16
hoja10_000527,hoja10,2020-09,CA-0001-se2020.XLS,78.062891|0.0|0.0|0.0,2,548 | 549,549,78.06289058750001,10.15 | 10.53
hoja10_000528,hoja10,2020-09,CA-0001-se2020.XLS,0.0|2381.505722|0.0|0.0,2,607 | 608,607,2381.50572166,10.15 | 10.15
hoja10_000529,hoja10,2020-09,CA-0001-se2020.XLS,0.0|0.0|14706.996062|0.0,2,609 | 610,609,14706.9960622,10.13 | 10.13
hoja10_000530,hoja10,2020-10,CA-0001-oc2020.XLS,0.0|9205.568433|0.0|0.0,2,22 | 23,22,9205.568432896,10.11 | 10.03
hoja10_000531,hoja10,2020-10,CA-0001-oc2020.XLS,0.0|0.0|32.908728|0.0,2,24 | 25,24,32.908728094,10.15 | 10.03
hoja10_000532,hoja10,2020-10,CA-0001-oc2020.XLS,0.0|0.113788|0.0|0.0,2,26 | 27,26,0.113787608,10.12 | 10.03
hoja10_000533,hoja10,2020-10,CA-0001-oc2020.XLS,0.0|0.0|0.0|6702.979408,2,447 | 448,448,6702.9794082471,10.15 | 10.19
hoja10_000534,hoja10,2020-10,CA-0001-oc2020.XLS,0.0|96197.3666|0.0|0.0,2,505 | 506,505,96197.366599788,10.10 | 10.07
hoja10_000535,hoja10,2020-10,CA-0001-oc2020.XLS,0.0|14325.01598|0.0|4132.216094,2,529 | 531,531,18457.232073519997,10.14 | 10.23
hoja10_000536,hoja10,2020-10,CA-0001-oc2020.XLS,1424.994592|4605.351015|14128.202672|0.0,2,538 | 539,539,20158.5482789713,10.14 | 10.16
hoja10_000537,hoja10,2020-10,CA-0001-oc2020.XLS,77.896234|0.0|0.0|0.0,2,542 | 543,543,77.8962340682,10.15 | 10.53
hoja10_000538,hoja10,2020-10,CA-0001-oc2020.XLS,0.0|0.0|22393.70629|0.0,2,603 | 604,603,22393.706290494,10.15 | 10.15
hoja10_000539,hoja10,2020-10,CA-0001-oc2020.XLS,0.0|1789.07356|0.0|0.0,2,609 | 610,609,1789.07356023,10.15 | 10.15
hoja10_000540,hoja10,2020-11,CA-0001-no2020.XLS,0.0|5104.743958|0.0|0.0,2,22 | 23,22,5104.743958188,10.11 | 10.03
hoja10_000541,hoja10,2020-11,CA-0001-no2020.XLS,0.0|0.0|32.816377|0.0,2,24 | 25,24,32.816377125,10.15 | 10.03
hoja10_000542,hoja10,2020-11,CA-0001-no2020.XLS,0.0|0.113507|0.0|0.0,2,26 | 27,26,0.113507436,10.12 | 10.03
hoja10_000543,hoja10,2020-11,CA-0001-no2020.XLS,0.0|0.0|0.0|6686.475088,2,440 | 441,441,6686.475087787499,10.15 | 10.19
hoja10_000544,hoja10,2020-11,CA-0001-no2020.XLS,0.0|104862.658784|0.0|0.0,2,498 | 499,498,104862.658783806,10.10 | 10.07
hoja10_000545,hoja10,2020-11,CA-0001-no2020.XLS,1421.485918|4594.011551|14093.415696|0.0,2,531 | 532,532,20108.913165906903,10.14 | 10.16
hoja10_000546,hoja10,2020-11,CA-0001-no2020.XLS,48.63235|0.0|0.0|0.0,2,535 | 536,536,48.632350447,10.15 | 10.53
hoja10_000547,hoja10,2020-11,CA-0001-no2020.XLS,0.0|0.0|30766.260478|0.0,3,597 | 598 | 599,598,30766.26047838,10.10 | 10.15 | 10.15
hoja10_000548,hoja10,2020-12,CA-0001-di2020.XLS,0.0|5126.404824|0.0|0.0,2,22 | 23,22,5126.40482364,10.11 | 10.03
hoja10_000549,hoja10,2020-12,CA-0001-di2020.XLS,0.0|0.0|32.944618|0.0,2,24 | 25,24,32.944618410000004,10.15 | 10.03
hoja10_000550,hoja10,2020-12,CA-0001-di2020.XLS,0.0|0.113989|0.0|0.0,2,26 | 27,26,0.11398908,10.12 | 10.03
hoja10_000551,hoja10,2020-12,CA-0001-di2020.XLS,0.0|0.0|0.0|7205.333839,2,451 | 452,452,7205.3338386962005,10.15 | 10.19
hoja10_000552,hoja10,2020-12,CA-0001-di2020.XLS,0.0|105307.620561|0.0|0.0,2,509 | 510,509,105307.620560824,10.10 | 10.07
hoja10_000553,hoja10,2020-12,CA-0001-di2020.XLS,3102.288121|9717.225074|31004.877666|0.0,2,542 | 543,543,43824.3908605277,10.14 | 10.16
hoja10_000554,hoja10,2020-12,CA-0001-di2020.XLS,49.900866|0.0|0.0|0.0,2,546 | 547,547,49.9008657775,10.15 | 10.53
hoja10_000555,hoja10,2020-12,CA-0001-di2020.XLS,0.0|0.0|29076.824158|0.0,3,608 | 609 | 610,609,29076.82415802,10.10 | 10.15 | 10.15
hoja10_000556,hoja10,2021-01,CA-0001-en2021.XLS,0.0|9343.234892|0.0|0.0,2,23 | 24,23,9343.23489216,10.11 | 10.03
hoja10_000557,hoja10,2021-01,CA-0001-en2021.XLS,0.0|0.0|7380.68364|0.0,2,25 | 26,25,7380.683639639999,10.15 | 10.03
hoja10_000558,hoja10,2021-01,CA-0001-en2021.XLS,0.0|0.023561|0.0|0.0,2,27 | 28,27,0.02356128,10.12 | 10.03
hoja10_000559,hoja10,2021-01,CA-0001-en2021.XLS,0.0|0.0|0.0|7235.181949,2,452 | 453,453,7235.1819490471,10.15 | 10.19
hoja10_000560,hoja10,2021-01,CA-0001-en2021.XLS,0.0|105743.857597|0.0|0.0,2,510 | 511,510,105743.857597116,10.10 | 10.07
hoja10_000561,hoja10,2021-01,CA-0001-en2021.XLS,3115.139356|9757.478699|31133.315436|0.0,2,543 | 544,544,44005.933490438794,10.14 | 10.16
hoja10_000562,hoja10,2021-01,CA-0001-en2021.XLS,49.767103|0.0|0.0|0.0,2,547 | 548,548,49.7671030042,10.15 | 10.53
hoja10_000563,hoja10,2021-01,CA-0001-en2021.XLS,0.0|0.0|38535.25998|0.0,2,620 | 621,620,38535.25997952,10.15 | 10.15
hoja10_000564,hoja10,2021-01,CA-0001-en2021.XLS,0.0|2712.14715|0.0|0.0,2,626 | 627,626,2712.1471503971,10.15 | 10.15
hoja10_000565,hoja10,2021-02,CA-0001-fe2021.XLS,0.0|9592.074474|0.0|0.0,2,23 | 24,23,9592.07447424,10.11 | 10.03
hoja10_000566,hoja10,2021-02,CA-0001-fe2021.XLS,0.0|0.0|1378.992154|0.0,2,25 | 26,25,1378.9921536000002,10.15 | 10.03
hoja10_000567,hoja10,2021-02,CA-0001-fe2021.XLS,0.0|0.023639|0.0|0.0,2,27 | 28,27,0.0236390399999999,10.12 | 10.03
hoja10_000568,hoja10,2021-02,CA-0001-fe2021.XLS,0.0|0.0|0.0|7259.060437,2,464 | 465,465,7259.0604373278,10.15 | 10.19
hoja10_000569,hoja10,2021-02,CA-0001-fe2021.XLS,0.0|127108.197647|0.0|0.0,2,522 | 523,522,127108.197647021,10.10 | 10.07
hoja10_000570,hoja10,2021-02,CA-0001-fe2021.XLS,4420.912676|13838.060554|44190.963624|0.0,2,555 | 556,556,62449.936853511,10.14 | 10.16
hoja10_000571,hoja10,2021-02,CA-0001-fe2021.XLS,49.729683|0.0|0.0|0.0,2,559 | 560,560,49.7296828676,10.15 | 10.53
hoja10_000572,hoja10,2021-02,CA-0001-fe2021.XLS,0.0|0.0|13060.660508|0.0,2,636 | 637,636,13060.66050816,10.13 | 10.13
hoja10_000573,hoja10,2021-02,CA-0001-fe2021.XLS,0.0|11734.437623|0.0|0.0,2,638 | 639,638,11734.43762304,10.10 | 10.10
hoja10_000574,hoja10,2021-03,CA-0001-ma2021.XLS,0.0|10065.123537|0.0|0.0,2,23 | 24,23,10065.12353736,10.11 | 10.03
hoja10_000575,hoja10,2021-03,CA-0001-ma2021.XLS,0.0|0.0|1411.693809|0.0,2,25 | 26,25,1411.693808808,10.15 | 10.03
hoja10_000576,hoja10,2021-03,CA-0001-ma2021.XLS,0.0|0.024253|0.0|0.0,2,27 | 28,27,0.024253344,10.12 | 10.03
hoja10_000577,hoja10,2021-03,CA-0001-ma2021.XLS,0.0|0.0|0.0|7447.700495,2,458 | 459,459,7447.7004947452,10.15 | 10.19
hoja10_000578,hoja10,2021-03,CA-0001-ma2021.XLS,0.0|130411.339349|0.0|0.0,2,516 | 517,516,130411.339348814,10.10 | 10.07
hoja10_000579,hoja10,2021-03,CA-0001-ma2021.XLS,4535.798236|14197.668048|45339.347218|0.0,2,549 | 550,550,64072.8135020069,10.14 | 10.16
hoja10_000580,hoja10,2021-03,CA-0001-ma2021.XLS,1323.711889|0.0|0.0|0.0,2,553 | 554,554,1323.7118891713,10.15 | 10.53
hoja10_000581,hoja10,2021-03,CA-0001-ma2021.XLS,0.0|0.0|28682.917446|0.0,2,628 | 629,628,28682.917445892,10.15 | 10.15
hoja10_000582,hoja10,2021-03,CA-0001-ma2021.XLS,0.0|10250.466469|0.0|0.0,2,630 | 631,630,10250.466469368,10.13 | 10.13
hoja10_000583,hoja10,2021-04,CA-0001-ab2021.XLS,0.0|12552.481116|0.0|0.0,2,23 | 24,23,12552.48111624,10.11 | 10.03
hoja10_000584,hoja10,2021-04,CA-0001-ab2021.XLS,0.0|0.0|1425.762466|0.0,2,25 | 26,25,1425.76246593,10.15 | 10.03
hoja10_000585,hoja10,2021-04,CA-0001-ab2021.XLS,0.0|0.024504|0.0|0.0,2,27 | 28,27,0.02450412,10.12 | 10.03
hoja10_000586,hoja10,2021-04,CA-0001-ab2021.XLS,0.0|0.0|0.0|7524.708619,2,453 | 454,454,7524.7086194504,10.15 | 10.19
hoja10_000587,hoja10,2021-04,CA-0001-ab2021.XLS,0.0|131759.773364|0.0|0.0,2,511 | 512,511,131759.773364203,10.10 | 10.07
hoja10_000588,hoja10,2021-04,CA-0001-ab2021.XLS,4582.697721|14344.469842|45808.149381|0.0,2,544 | 545,545,64735.3169439561,10.14 | 10.16
hoja10_000589,hoja10,2021-04,CA-0001-ab2021.XLS,1371.033389|0.0|0.0|0.0,2,548 | 549,549,1371.0333885139,10.15 | 10.53
hoja10_000590,hoja10,2021-04,CA-0001-ab2021.XLS,0.0|12540.314556|0.0|0.0,2,623 | 624,623,12540.314555955,10.15 | 10.15
hoja10_000591,hoja10,2021-04,CA-0001-ab2021.XLS,0.0|0.0|72765.488565|0.0,2,627 | 628,627,72765.48856521,10.14 | 10.14
hoja10_000592,hoja10,2021-05,CA-0001-my2021.XLS,0.0|12822.204861|0.0|0.0,2,23 | 24,23,12822.20486076,10.11 | 10.03
hoja10_000593,hoja10,2021-05,CA-0001-my2021.XLS,0.0|0.0|1445.339456|0.0,2,25 | 26,25,1445.339456276,10.15 | 10.03
hoja10_000594,hoja10,2021-05,CA-0001-my2021.XLS,0.0|0.02485|0.0|0.0,2,27 | 28,27,0.0248495039999999,10.12 | 10.03
hoja10_000595,hoja10,2021-05,CA-0001-my2021.XLS,0.0|0.0|0.0|7996.673806,2,448 | 449,449,7996.673805531101,10.15 | 10.19
hoja10_000596,hoja10,2021-05,CA-0001-my2021.XLS,0.0|128153.635122|0.0|0.0,2,506 | 507,506,128153.63512199,10.10 | 10.07
hoja10_000597,hoja10,2021-05,CA-0001-my2021.XLS,5614.511481|17569.22441|56126.036906|0.0,2,539 | 540,540,79309.7727962324,10.14 | 10.16
hoja10_000598,hoja10,2021-05,CA-0001-my2021.XLS,1722.635971|0.0|0.0|0.0,2,543 | 544,544,1722.6359709981,10.15 | 10.53
hoja10_000599,hoja10,2021-05,CA-0001-my2021.XLS,0.0|0.0|9378.943501|0.0,2,624 | 625,624,9378.9435007418,10.10 | 10.10
hoja10_000600,hoja10,2021-05,CA-0001-my2021.XLS,0.0|8108.661023|0.0|0.0,2,626 | 627,626,8108.6610226659,10.15 | 10.15
hoja10_000601,hoja10,2021-06,CA-0001-jn2021.XLS,0.0|33736.195622|0.0|0.0,2,23 | 24,23,33736.195622423,10.11 | 10.03
hoja10_000602,hoja10,2021-06,CA-0001-jn2021.XLS,0.0|0.0|1456.055019|0.0,2,25 | 26,25,1456.0550194260002,10.15 | 10.03
hoja10_000603,hoja10,2021-06,CA-0001-jn2021.XLS,0.0|255.736165|0.0|0.0,2,27 | 28,27,255.736165104,10.12 | 10.03
hoja10_000604,hoja10,2021-06,CA-0001-jn2021.XLS,0.0|0.0|0.0|8308.335989,2,441 | 442,442,8308.3359893213,10.15 | 10.19
hoja10_000605,hoja10,2021-06,CA-0001-jn2021.XLS,0.0|129152.851167|0.0|0.0,2,499 | 500,499,129152.851167194,10.10 | 10.07
hoja10_000606,hoja10,2021-06,CA-0001-jn2021.XLS,5658.287921|17706.211948|56563.652558|0.0,2,532 | 533,533,79928.1524266193,10.14 | 10.16
hoja10_000607,hoja10,2021-06,CA-0001-jn2021.XLS,1681.970562|0.0|0.0|0.0,2,536 | 537,537,1681.9705624744,10.15 | 10.53
hoja10_000608,hoja10,2021-06,CA-0001-jn2021.XLS,0.0|48378.664433|0.0|0.0,2,615 | 616,615,48378.664432644,10.15 | 10.15
hoja10_000609,hoja10,2021-06,CA-0001-jn2021.XLS,0.0|0.0|37974.465022|0.0,2,617 | 618,617,37974.465021941,10.14 | 10.14
hoja10_000610,hoja10,2021-07,CA-0001-jl2021.XLS,0.0|39850.228748|0.0|0.0,2,23 | 24,23,39850.228748148,10.11 | 10.03
hoja10_000611,hoja10,2021-07,CA-0001-jl2021.XLS,0.0|0.0|1531.998367|0.0,2,25 | 26,25,1531.998366717,10.15 | 10.03
hoja10_000612,hoja10,2021-07,CA-0001-jl2021.XLS,0.0|725.775386|0.0|0.0,2,27 | 28,27,725.775386154,10.12 | 10.03
hoja10_000613,hoja10,2021-07,CA-0001-jl2021.XLS,0.0|0.0|0.0|8744.745596,2,432 | 433,433,8744.7455957157,10.15 | 10.19
hoja10_000614,hoja10,2021-07,CA-0001-jl2021.XLS,0.0|135936.826324|0.0|0.0,2,490 | 491,490,135936.826323595,10.10 | 10.07
hoja10_000615,hoja10,2021-07,CA-0001-jl2021.XLS,7433.615978|23255.341908|74315.975905|0.0,2,523 | 524,524,105004.9337914631,10.14 | 10.16
hoja10_000616,hoja10,2021-07,CA-0001-jl2021.XLS,1772.261727|0.0|0.0|0.0,2,527 | 528,528,1772.261727392,10.15 | 10.53
hoja10_000617,hoja10,2021-07,CA-0001-jl2021.XLS,0.0|0.0|22967.636133|0.0,2,604 | 605,604,22967.636132805,10.15 | 10.15
hoja10_000618,hoja10,2021-07,CA-0001-jl2021.XLS,0.0|896.434194|0.0|0.0,2,606 | 607,606,896.434193928,10.08 | 10.08
hoja10_000619,hoja10,2021-08,CA-0001-ag2021.XLS,0.0|0.0|4060.100588|0.0,2,25 | 26,25,4060.10058825,10.15 | 10.03
hoja10_000620,hoja10,2021-08,CA-0001-ag2021.XLS,0.0|729.308182|0.0|0.0,2,27 | 28,27,729.30818175,10.12 | 10.03
hoja10_000621,hoja10,2021-08,CA-0001-ag2021.XLS,0.0|0.0|0.0|8787.311656,2,424 | 425,425,8787.311655846801,10.15 | 10.19
hoja10_000622,hoja10,2021-08,CA-0001-ag2021.XLS,0.0|144312.689949|0.0|0.0,2,482 | 483,482,144312.68994931,10.10 | 10.07
hoja10_000623,hoja10,2021-08,CA-0001-ag2021.XLS,7469.799963|23368.539973|74677.717509|0.0,2,515 | 516,516,105516.05744587991,10.14 | 10.16
hoja10_000624,hoja10,2021-08,CA-0001-ag2021.XLS,1800.417417|0.0|0.0|0.0,2,519 | 520,520,1800.417417493,10.15 | 10.53
hoja10_000625,hoja10,2021-08,CA-0001-ag2021.XLS,0.0|0.0|15466.102119|0.0,2,596 | 597,596,15466.102118625,10.15 | 10.15
hoja10_000626,hoja10,2021-08,CA-0001-ag2021.XLS,0.0|5849.870383|0.0|0.0,2,600 | 601,600,5849.870383125,10.14 | 10.14
hoja10_000627,hoja10,2021-09,CA-0001-se2021.XLS,0.0|0.0|5866.141065|0.0,2,25 | 26,25,5866.141064648,10.15 | 10.03
hoja10_000628,hoja10,2021-09,CA-0001-se2021.XLS,0.0|737.185592|0.0|0.0,2,27 | 28,27,737.185591772,10.12 | 10.03
hoja10_000629,hoja10,2021-09,CA-0001-se2021.XLS,0.0|0.0|0.0|9341.851003,2,449 | 450,450,9341.8510031754,10.15 | 10.19
hoja10_000630,hoja10,2021-09,CA-0001-se2021.XLS,0.0|145876.739409|0.0|0.0,2,507 | 508,507,145876.739408577,10.10 | 10.07
hoja10_000631,hoja10,2021-09,CA-0001-se2021.XLS,8586.710841|26859.141906|85847.020077|0.0,2,540 | 541,541,121292.87282381518,10.14 | 10.16
hoja10_000632,hoja10,2021-09,CA-0001-se2021.XLS,1784.635135|0.0|0.0|0.0,2,544 | 545,545,1784.635135345,10.15 | 10.53
hoja10_000633,hoja10,2021-09,CA-0001-se2021.XLS,0.0|14747.194364|0.0|0.0,2,623 | 624,623,14747.194364388,10.15 | 10.15
hoja10_000634,hoja10,2021-09,CA-0001-se2021.XLS,0.0|0.0|32730.490638|0.0,2,627 | 628,627,32730.49063785,10.14 | 10.14
hoja10_000635,hoja10,2021-10,CA-0001-oc2021.XLS,0.0|0.0|11292.458563|0.0,2,25 | 26,25,11292.45856275,10.15 | 10.03
hoja10_000636,hoja10,2021-10,CA-0001-oc2021.XLS,0.0|711.975193|0.0|0.0,2,27 | 28,27,711.9751933699999,10.12 | 10.03
hoja10_000637,hoja10,2021-10,CA-0001-oc2021.XLS,0.0|0.0|0.0|9022.376792,2,451 | 452,452,9022.3767917546,10.15 | 10.19
hoja10_000638,hoja10,2021-10,CA-0001-oc2021.XLS,0.0|140888.021833|0.0|0.0,2,509 | 510,509,140888.021833082,10.10 | 10.07
hoja10_000639,hoja10,2021-10,CA-0001-oc2021.XLS,8293.061042|25940.608397|82911.209065|0.0,2,542 | 543,543,117144.878504147,10.14 | 10.16
hoja10_000640,hoja10,2021-10,CA-0001-oc2021.XLS,1720.775622|0.0|0.0|0.0,2,546 | 547,547,1720.7756218577,10.15 | 10.53
hoja10_000641,hoja10,2021-10,CA-0001-oc2021.XLS,0.0|0.0|8465.464498|0.0,2,625 | 626,625,8465.46449763,10.15 | 10.15
hoja10_000642,hoja10,2021-10,CA-0001-oc2021.XLS,0.0|15901.94086|0.0|0.0,2,631 | 632,631,15901.940860035,10.14 | 10.14
hoja10_000643,hoja10,2021-10,CA-0001-oc2021.XLS,0.0|0.0|16111.770289|0.0,2,633 | 634,633,16111.770288755,10.10 | 10.10
hoja10_000644,hoja10,2021-11,CA-0001-no2021.XLS,0.0|0.0|60951.0|0.0,2,23 | 24,23,60951.0,10.07 | 10.03
hoja10_000645,hoja10,2021-11,CA-0001-no2021.XLS,0.0|0.0|16097.972552|0.0,2,27 | 28,27,16097.972552046,10.15 | 10.03
hoja10_000646,hoja10,2021-11,CA-0001-no2021.XLS,0.0|8557.03141|0.0|0.0,2,29 | 30,29,8557.031410444,10.12 | 10.03
hoja10_000647,hoja10,2021-11,CA-0001-no2021.XLS,0.0|0.0|0.0|9187.201066,2,462 | 463,463,9187.2010664367,10.15 | 10.19
hoja10_000648,hoja10,2021-11,CA-0001-no2021.XLS,0.0|154685.556606|0.0|0.0,2,520 | 521,520,154685.556606487,10.10 | 10.07
hoja10_000649,hoja10,2021-11,CA-0001-no2021.XLS,11268.608665|35239.588595|112666.448388|0.0,2,553 | 554,554,159174.6456481636,10.14 | 10.16
