fecha_cartera,afp,categoria_economica,factor_representativo_inicial,calidad_proxy_inicial,monto_miles_soles,participacion_pct,instrumentos
2015-04-30,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,12463.0122062391,0.2182293668475301,1
2015-04-30,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,9473.4738022734,0.1658820641033981,1
2015-04-30,Profuturo,renta_fija_soberana_exterior,TLT,media,4341.4088954753,0.0760187744991151,1
2015-04-30,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2015-05-31,Habitat,otros_no_mapeados,sin_proxy,no_disponible,85224.46604841862,65.73346053604877,5
2015-05-31,Habitat,acciones_locales_no_financieras,EPU,media,17933.508115434302,13.832079010141063,1
2015-05-31,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,9054.705971974901,6.983876640965842,5
2015-05-31,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,5567.607221541601,4.294284335785708,5
2015-05-31,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,3965.9333634141,3.058916486311236,2
2015-05-31,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,3946.5408380544,3.0439590702131176,1
2015-05-31,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,2818.2247303927998,2.173691108745048,3
2015-05-31,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,2196.4349961340004,1.6941059279426225,1
2015-05-31,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,458.3701344556,0.3535399696962916,1
2015-05-31,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,59.65765222,0.0460138280672684,1
2015-05-31,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2015-05-31,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2015-05-31,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2015-05-31,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2015-05-31,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2015-05-31,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,-1573.8753477560003,-1.213926913916978,1
2015-05-31,Integra,otros_no_mapeados,sin_proxy,no_disponible,5829393.903300791,66.83380453899092,5
2015-05-31,Integra,acciones_locales_no_financieras,EPU,media,1466209.751608609,16.810045362809632,1
2015-05-31,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,502807.5663867922,5.764671794368296,3
2015-05-31,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,252217.0309231155,2.8916597549833383,1
2015-05-31,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,199068.1298986028,2.2823093968743904,1
2015-05-31,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,110288.3665729391,1.2644524039260236,5
2015-05-31,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,101838.9468260489,1.1675800914353898,2
2015-05-31,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,95815.23911948809,1.098518485694124,5
2015-05-31,Integra,renta_fija_soberana_exterior,TLT,media,49086.708659502896,0.5627774596178856,1
2015-05-31,Integra,renta_fija_financiera_exterior,LQD_HYG,media,32926.109821832906,0.3774967388660581,2
2015-05-31,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,26323.8167872,0.3018016718478655,1
2015-05-31,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,20623.5923561584,0.2364487909528381,1
2015-05-31,Integra,acciones_exterior_directas,ACWI,media,15128.7784907379,0.1734509352663819,1
2015-05-31,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,11878.8040183149,0.1361900875265099,1
2015-05-31,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,8616.90164807105,0.0987924868403207,1
2015-05-31,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2015-05-31,Prima,otros_no_mapeados,sin_proxy,no_disponible,5142165.495437907,62.063614778871035,5
2015-05-31,Prima,acciones_locales_no_financieras,EPU,media,1413193.874004757,17.05661170997034,1
2015-05-31,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,521325.118407349,6.292158693081436,3
2015-05-31,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,235011.8207023899,2.836486519442937,1
2015-05-31,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,186185.21744730262,2.247171473462208,5
2015-05-31,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,170137.1649399089,2.053478728712234,1
2015-05-31,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,166098.57394408106,2.0047347596515626,1
2015-05-31,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,132858.7461814232,1.603545053212148,5
2015-05-31,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,85267.4891193302,1.0291400777665982,2
2015-05-31,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,71257.94733292439,0.860051236609816,1
2015-05-31,Prima,acciones_exterior_directas,ACWI,media,62647.680524862,0.7561292055524753,1
2015-05-31,Prima,renta_fija_financiera_exterior,LQD_HYG,media,53290.7299291257,0.6431950384600469,2
2015-05-31,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,29168.3122594777,0.3520483534472242,1
2015-05-31,Prima,renta_fija_soberana_exterior,TLT,media,11286.0961031311,0.1362180819585611,1
2015-05-31,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,5419.945155542399,0.0654162898013739,1
2015-05-31,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2015-05-31,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,3526713.9336928334,61.112302499038336,5
2015-05-31,Profuturo,acciones_locales_no_financieras,EPU,media,845957.8547659679,14.65909435636073,1
2015-05-31,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,389308.7205478346,6.746096435080188,1
2015-05-31,Profuturo,acciones_exterior_directas,ACWI,media,264578.645604476,4.584724060121307,1
2015-05-31,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,241877.4157052641,4.191348114472044,3
2015-05-31,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,154623.1460577263,2.6793714071779795,1
2015-05-31,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,104705.57943988798,1.8143799481256253,5
2015-05-31,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,78801.9106699717,1.365510867314067,5
2015-05-31,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,74125.3367369993,1.2844733331606608,2
2015-05-31,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,29128.9860966786,0.5047586629649076,2
2015-05-31,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,28970.748038048598,0.5020166509141224,1
2015-05-31,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,12391.3057479867,0.2147214771219351,1
2015-05-31,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,9139.3784702769,0.158370787149136,1
2015-05-31,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,6241.5656774918,0.1081563338909914,1
2015-05-31,Profuturo,renta_fija_soberana_exterior,TLT,media,4309.4039808636,0.0746750671079618,1
2015-05-31,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2015-06-30,Habitat,otros_no_mapeados,sin_proxy,no_disponible,86397.92680913719,64.00651439816323,5
2015-06-30,Habitat,acciones_locales_no_financieras,EPU,media,19339.980877484497,14.327713756714797,1
2015-06-30,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,8930.2595081197,6.615839116701437,5
2015-06-30,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,5977.6571861415,4.428451177969541,5
2015-06-30,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,4704.927315649199,3.485569724799966,1
2015-06-30,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,4122.9379610766,3.0544122725462715,2
2015-06-30,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,3157.1817209092,2.3389472958466992,3
2015-06-30,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,1468.558522709,1.0879579603335812,1
2015-06-30,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,540.8802061079,0.4007024008389227,1
2015-06-30,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,458.456306,0.3396399802016357,1
2015-06-30,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2015-06-30,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2015-06-30,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2015-06-30,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2015-06-30,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2015-06-30,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,-115.74535444000004,-0.0857480841160747,1
2015-06-30,Integra,otros_no_mapeados,sin_proxy,no_disponible,5684421.950821154,66.40032648472064,5
2015-06-30,Integra,acciones_locales_no_financieras,EPU,media,1448810.5673196735,16.923707549655543,1
2015-06-30,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,493376.8279630039,5.763186255377619,3
2015-06-30,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,197319.6186868809,2.304911073808796,1
2015-06-30,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,160078.58574810697,1.8698946786227195,1
2015-06-30,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,127078.47727488364,1.4844169650380177,1
2015-06-30,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,110097.15753658529,1.2860563956574222,5
2015-06-30,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,97087.5792495281,1.1340901529747616,2
2015-06-30,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,96031.8391684823,1.1217579428272866,5
2015-06-30,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,46092.937726,0.5384164194926054,1
2015-06-30,Integra,renta_fija_financiera_exterior,LQD_HYG,media,32803.6597582242,0.3831829756278256,2
2015-06-30,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,26395.11984135,0.3083241515552493,1
2015-06-30,Integra,acciones_exterior_directas,ACWI,media,14756.695679813998,0.17237450341521,1
2015-06-30,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,14460.6852949895,0.168916775194951,1
2015-06-30,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,11549.0671610755,0.1349058596852755,1
2015-06-30,Integra,renta_fija_soberana_exterior,TLT,media,473.5696333167,0.0055318163460641,1
2015-06-30,Prima,otros_no_mapeados,sin_proxy,no_disponible,5089021.503464898,62.472817753807256,5
2015-06-30,Prima,acciones_locales_no_financieras,EPU,media,1405256.5969034238,17.250927160734193,1
2015-06-30,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,510631.4417765249,6.268510553502068,3
2015-06-30,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,291474.319589,3.5781381617665957,1
2015-06-30,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,185996.6444621186,2.283294433790511,5
2015-06-30,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,154197.74583790958,1.8929312181567324,1
2015-06-30,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,117856.9442314265,1.4468116106362445,5
2015-06-30,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,109052.7304394215,1.3387310998113255,1
2015-06-30,Prima,renta_fija_soberana_exterior,TLT,media,101585.29758289,1.2470609090649794,1
2015-06-30,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,79667.2625228094,0.9779951546959542,2
2015-06-30,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,70948.2091180912,0.8709600726142991,1
2015-06-30,Prima,acciones_exterior_directas,ACWI,media,70288.71379695,0.8628641093767512,1
2015-06-30,Prima,renta_fija_financiera_exterior,LQD_HYG,media,52463.17160052761,0.6440377891810739,2
2015-06-30,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,5272.5232344512,0.0647254846347803,1
2015-06-30,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2015-06-30,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,-97735.8836838316,-1.1998055117727664,1
2015-06-30,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,3508326.635377384,61.375791187163145,5
2015-06-30,Profuturo,acciones_locales_no_financieras,EPU,media,863826.6240800138,15.11205996808332,1
2015-06-30,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,325285.61273913505,5.690650819779786,1
2015-06-30,Profuturo,acciones_exterior_directas,ACWI,media,247844.62598355603,4.335873364194606,1
2015-06-30,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,238153.52205072343,4.166334084312064,3
2015-06-30,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,153234.74802336338,2.6807378202650862,1
2015-06-30,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,104518.99606115869,1.8284888335807878,5
2015-06-30,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,79402.3384018105,1.3890899702381234,5
2015-06-30,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,72416.3148322839,1.2668742336792205,2
2015-06-30,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,51289.2225940716,0.8972701071623717,1
2015-06-30,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,29542.3144733186,0.5168227228377409,2
2015-06-30,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,17512.27494525118,0.3063653536171691,1
2015-06-30,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,11608.2296582444,0.2030780920945817,1
2015-06-30,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,8960.4957067495,0.1567577852886469,1
2015-06-30,Profuturo,renta_fija_soberana_exterior,TLT,media,4218.835305480499,0.0738056577033482,1
2015-06-30,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2015-07-31,Habitat,otros_no_mapeados,sin_proxy,no_disponible,92278.56344654868,65.4335702884555,5
2015-07-31,Habitat,acciones_locales_no_financieras,EPU,media,18461.421436976103,13.090762058957424,1
2015-07-31,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,9747.3879227685,6.911750345385005,5
2015-07-31,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,6172.2727812108,4.376681103220868,5
2015-07-31,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,4949.7856179705,3.5098308106396128,1
2015-07-31,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,3142.9407037798,2.228619776600077,3
2015-07-31,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,2996.5817700918,2.124838495042044,2
2015-07-31,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,1506.4747355651,1.068222313132121,1
2015-07-31,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,1093.482655614,0.7753748165658264,1
2015-07-31,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,463.7934796726,0.3288701310252079,1
2015-07-31,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,213.6264901999999,0.1514798609763202,1
2015-07-31,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2015-07-31,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2015-07-31,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2015-07-31,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2015-07-31,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2015-07-31,Integra,otros_no_mapeados,sin_proxy,no_disponible,5394447.390982841,63.520145531755034,5
2015-07-31,Integra,acciones_locales_no_financieras,EPU,media,1358528.288767737,15.99680344566498,1
2015-07-31,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,462933.2340368089,5.4510840993013305,3
2015-07-31,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,422711.71080641646,4.977471730150408,1
2015-07-31,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,197355.5447998994,2.323880838682978,1
2015-07-31,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,111093.7818453986,1.3081401446770007,5
2015-07-31,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,98023.6585405904,1.1542381646841735,2
2015-07-31,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,96435.3458590265,1.1355356275435733,5
2015-07-31,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,95879.59720184052,1.1289916327606158,1
2015-07-31,Integra,acciones_exterior_directas,ACWI,media,74123.5735731223,0.8728123270918845,1
2015-07-31,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,66979.0336599874,0.7886846709767553,1
2015-07-31,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,46327.62354,0.5455122973893732,1
2015-07-31,Integra,renta_fija_financiera_exterior,LQD_HYG,media,30255.9995266538,0.3562673530479285,2
2015-07-31,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,26415.213356375003,0.3110417203167115,1
2015-07-31,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,10556.0587897734,0.1242986244872808,1
2015-07-31,Integra,renta_fija_soberana_exterior,TLT,media,432.4203129676,0.0050917914699664,1
2015-07-31,Prima,otros_no_mapeados,sin_proxy,no_disponible,5288870.403595907,65.89750532014239,5
2015-07-31,Prima,acciones_locales_no_financieras,EPU,media,1275058.5867456316,15.8867912411762,1
