afp,identificador_final,tipo_identificador,isin,entidad_administradora,moneda_normalizada,primera_fecha,ultima_fecha,meses_presentes,peso_mediano_exterior,peso_promedio_exterior,peso_maximo_exterior,peso_mediano_total_fondo,escenario,meses_elegibles_afp,persistencia_pct
Profuturo,"Starwood Opportunity Fund XI Investor KP, L.P.",fondo_sin_isin,,Starwood XI M,USD,2018-09-28,2024-03-29,53,0.0047140314511534,0.008420277448660663,0.0269686094343288,0.0028320806057047,ampliado_15pct,118,44.91525423728814
Profuturo,"Starwood Opportunity Fund XI Investor KP, L.P.",fondo_sin_isin,,"Starwood XI Management GP, L.L.C.",USD,2024-04-30,2025-12-31,21,0.019634748590558,0.018726650128566252,0.0230402291223747,0.0106009032117064,ampliado_15pct,118,17.796610169491526
Profuturo,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",fondo_sin_isin,,TRG MANAGEMENT,SIN_DATO,2018-07-31,2018-07-31,1,0.0054364709214576,0.0054364709214576,0.0054364709214576,0.0034085113215087,ampliado_15pct,118,0.847457627118644
Profuturo,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",fondo_sin_isin,,TRG MANAGEMENT,USD,2015-01-30,2024-03-29,96,0.0058906667277772995,0.007219353872321587,0.0153379378784129,0.00371387524308715,ampliado_15pct,118,81.35593220338984
Profuturo,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",fondo_sin_isin,,TRG MANAGEMENT L.P.,USD,2024-10-31,2025-12-31,15,0.0065988046250861,0.00868909322093502,0.0124120407419865,0.0042380535803509,ampliado_15pct,118,12.711864406779661
Profuturo,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",fondo_sin_isin,,TRG Management L.P.,USD,2024-04-30,2024-09-30,6,0.012590133254535549,0.0127204620366623,0.0137889954665874,0.00579344982829995,ampliado_15pct,118,5.084745762711865
Profuturo,US0378331005,isin,US0378331005,Apple,SIN_DATO,2015-02-27,2015-02-27,1,0.0140919598306051,0.0140919598306051,0.0140919598306051,0.0089954863537833,ampliado_15pct,118,0.847457627118644
Profuturo,US0378331005,isin,US0378331005,Apple,USD,2015-01-30,2016-02-29,13,0.0135291165815402,0.011942625054700107,0.0182473599995509,0.0084920506937946,ampliado_15pct,118,11.016949152542372
Profuturo,US05966UAR59,isin,US05966UAR59,B. Santander BR,BRL,2015-01-30,2016-02-29,13,0.0040752815068999,0.004106677888430977,0.0052048102726383,0.0026407402704135,ampliado_15pct,118,11.016949152542372
Profuturo,US05966UAR59,isin,US05966UAR59,B. Santander BR,SIN_DATO,2015-02-27,2015-02-27,1,0.004815862456319,0.004815862456319,0.004815862456319,0.0030741660867802,ampliado_15pct,118,0.847457627118644
Profuturo,US05968LAL62,isin,US05968LAL62,BANCOLOMBIA,USD,2022-11-30,2022-12-30,2,0.01601810588356295,0.01601810588356295,0.0222795450642887,0.006267568259613649,ampliado_15pct,118,1.694915254237288
Profuturo,US0846701086,isin,US0846701086,BERKSHIRE,SIN_DATO,2015-02-27,2015-02-27,1,0.0077148712517224,0.0077148712517224,0.0077148712517224,0.0049247244457326,ampliado_15pct,118,0.847457627118644
Profuturo,US0846701086,isin,US0846701086,BERKSHIRE,USD,2015-03-31,2017-03-31,25,0.00163641540121,0.003238596106526024,0.0076773428154761,0.0010165452427066,ampliado_15pct,118,21.1864406779661
Profuturo,US2330518794,isin,US2330518794,DBX Advisors LL,USD,2020-06-30,2023-07-31,25,0.0165968290571702,0.015775965759069685,0.0432100534580822,0.0096597952603659,ampliado_15pct,118,21.1864406779661
Profuturo,US2330518794,isin,US2330518794,DWS,USD,2020-01-31,2020-05-29,5,0.0255760283528327,0.0220759392460603,0.0282957457128268,0.0142642075587708,ampliado_15pct,118,4.23728813559322
Profuturo,US2547091080,isin,US2547091080,Discover Financ,SIN_DATO,2015-02-27,2015-02-27,1,0.021046266963335,0.021046266963335,0.021046266963335,0.013434710965865,ampliado_15pct,118,0.847457627118644
Profuturo,US2547091080,isin,US2547091080,Discover Financ,USD,2015-01-30,2016-01-29,12,0.0153547143328255,0.014120739801313667,0.0205589736542095,0.009817359569019201,ampliado_15pct,118,10.16949152542373
Profuturo,US26875P1012,isin,US26875P1012,EOG Resources,USD,2015-01-30,2015-08-31,4,0.00914144062364505,0.00886515738933035,0.0110700652248594,0.0058573421590412,ampliado_15pct,118,3.389830508474576
Profuturo,US33733E3027,isin,US33733E3027,First Trust Adv,SIN_DATO,2018-03-30,2018-03-30,1,0.0122630318210325,0.0122630318210325,0.0122630318210325,0.0078940638786444,ampliado_15pct,118,0.847457627118644
Profuturo,US33733E3027,isin,US33733E3027,First Trust Adv,USD,2016-04-29,2021-02-26,46,0.015947341411329,0.017621837846342386,0.0421139310341097,0.0100912831935041,ampliado_15pct,118,38.983050847457626
Profuturo,US33733E3027,isin,US33733E3027,First Trust Advisors L.P.,USD,2025-10-31,2025-10-31,1,0.0125135491624283,0.0125135491624283,0.0125135491624283,0.0085330616279519,ampliado_15pct,118,0.847457627118644
Profuturo,US33734X1274,isin,US33734X1274,First Trust Adv,USD,2024-01-31,2024-03-29,3,0.0138728160811012,0.014383242607206968,0.0154133474943857,0.0058118375501571,ampliado_15pct,118,2.5423728813559325
Profuturo,US33738R7044,isin,US33738R7044,First Trust Advisors L.P.,USD,2024-04-30,2024-11-29,4,0.02273339927397865,0.0213499856011478,0.0251081791860793,0.01089789534427925,ampliado_15pct,118,3.389830508474576
Profuturo,US37954Y3190,isin,US37954Y3190,Global X Management Company LLC,USD,2025-09-30,2025-11-28,3,0.0023081909222416,0.0022774740371950997,0.0023619985914252,0.0015680867268128,ampliado_15pct,118,2.5423728813559325
Profuturo,US37954Y8306,isin,US37954Y8306,Global X Management Company LLC,USD,2024-05-31,2025-11-28,10,0.0211834534869648,0.02877965490338511,0.056351733907658,0.01187099805966925,ampliado_15pct,118,8.47457627118644
Profuturo,US37954Y8488,isin,US37954Y8488,Global X Management Company LLC,USD,2025-08-29,2025-12-31,4,0.02197843387167495,0.024160170692528477,0.0439247847877395,0.014987181841267301,ampliado_15pct,118,3.389830508474576
Profuturo,US4062161017,isin,US4062161017,Halliburton,SIN_DATO,2015-02-27,2015-02-27,1,0.0094733896150066,0.0094733896150066,0.0094733896150066,0.0060472601419703,ampliado_15pct,118,0.847457627118644
Profuturo,US4062161017,isin,US4062161017,Halliburton,USD,2015-01-30,2015-03-31,2,0.0093800982386474,0.0093800982386474,0.0097162371263964,0.0059555129706501,ampliado_15pct,118,1.694915254237288
Profuturo,US4385161066,isin,US4385161066,Honeywell,USD,2016-07-29,2017-03-31,8,0.017481219283113,0.017368897789415763,0.0185348051471328,0.0107517833604186,ampliado_15pct,118,6.779661016949152
Profuturo,US46090E1038,isin,US46090E1038,BANK NEW YORK,USD,2023-05-31,2024-03-29,6,0.0223629723247772,0.0211377690623961,0.0332703762386095,0.009424605906665051,ampliado_15pct,118,5.084745762711865
Profuturo,US46090E1038,isin,US46090E1038,Invesco Capital Management LLC,USD,2025-07-31,2025-12-31,4,0.0575940145804131,0.05643281995663067,0.0666223773799438,0.03737715279403295,ampliado_15pct,118,3.389830508474576
Profuturo,US46090E1038,isin,US46090E1038,bank of new york,USD,2024-04-30,2024-07-31,4,0.03210868259060795,0.035054440677209975,0.0534863802322997,0.0144864631971247,ampliado_15pct,118,3.389830508474576
Profuturo,US46138E8003,isin,US46138E8003,Invesco Capital Management LLC,USD,2025-09-30,2025-11-28,3,0.0154600599051768,0.021533909184811167,0.0414563662064039,0.0105423043638805,ampliado_15pct,118,2.5423728813559325
Profuturo,US46138G6492,isin,US46138G6492,Invesco Capital Management LLC,USD,2024-08-30,2025-12-31,10,0.10682059403086365,0.11067800057562449,0.1840498497882789,0.06272206068213955,ampliado_15pct,118,8.47457627118644
Profuturo,US46138G7060,isin,US46138G7060,Invesco CM,USD,2022-11-30,2023-08-31,6,0.0006889620857239501,0.0006746712498002834,0.0008242688803535,0.0002814667123872,ampliado_15pct,118,5.084745762711865
Profuturo,US4642861037,isin,US4642861037,BlackRock Fund Advisors,USD,2025-06-30,2025-06-30,1,0.0137697137987989,0.0137697137987989,0.0137697137987989,0.0088749873657601,ampliado_15pct,118,0.847457627118644
Profuturo,US4642861037,isin,US4642861037,BlackRock USA,USD,2017-01-31,2022-03-31,42,0.00053298931590965,0.0013560521515717976,0.022587329238917,0.00033934899949824996,ampliado_15pct,118,35.59322033898305
Profuturo,US4642861458,isin,US4642861458,BlackRock USA,USD,2022-03-31,2022-03-31,1,0.0003172723616358,0.0003172723616358,0.0003172723616358,0.000130027001206,ampliado_15pct,118,0.847457627118644
Profuturo,US4642864007,isin,US4642864007,BlackRock Fund Advisors,USD,2024-04-30,2025-11-28,15,0.0149752591259434,0.018439527002987597,0.040348893966898,0.0102117159054999,ampliado_15pct,118,12.711864406779661
Profuturo,US4642864007,isin,US4642864007,BlackRock USA,USD,2019-09-30,2024-03-29,41,0.0174772244539184,0.02520357032023519,0.0855827783558862,0.0085506676434117,ampliado_15pct,118,34.74576271186441
Profuturo,US4642865095,isin,US4642865095,BlackRock Fund Advisors,USD,2024-04-30,2025-06-30,15,2.8199254860079325e-05,0.004533004105630068,0.0675927787985174,1.5556338112835684e-05,ampliado_15pct,118,12.711864406779661
Profuturo,US4642865095,isin,US4642865095,BlackRock USA,USD,2015-12-31,2024-03-29,64,0.000562902834564,0.008380613566483584,0.0446425256556194,0.00032889345322685,ampliado_15pct,118,54.23728813559322
Profuturo,US4642865335,isin,US4642865335,BlackRock USA,USD,2021-07-30,2021-07-30,1,0.0051866317453349,0.0051866317453349,0.0051866317453349,0.0030962150458744,ampliado_15pct,118,0.847457627118644
Profuturo,US4642866085,isin,US4642866085,BlackRock Fund Advisors,USD,2024-04-30,2025-06-30,4,0.001986074931185139,0.005389859961217146,0.0175483851832805,0.0010216179411201257,ampliado_15pct,118,3.389830508474576
Profuturo,US4642866085,isin,US4642866085,BlackRock USA,SIN_DATO,2018-03-30,2018-03-30,1,0.0649819917107424,0.0649819917107424,0.0649819917107424,0.0418307642850879,ampliado_15pct,118,0.847457627118644
Profuturo,US4642866085,isin,US4642866085,BlackRock USA,USD,2015-01-30,2024-03-29,85,0.0470658202136675,0.05796486528197349,0.1417619971350951,0.029799738696786,ampliado_15pct,118,72.03389830508475
Profuturo,US4642866408,isin,US4642866408,BlackRock Fund Advisors,USD,2025-09-30,2025-11-28,3,0.0104960108941667,0.008246707033026534,0.0108798643192605,0.0071305433224916,ampliado_15pct,118,2.5423728813559325
Profuturo,US4642866408,isin,US4642866408,BlackRock USA,USD,2021-12-31,2023-08-31,9,0.0002423755935052,0.003833228073661095,0.017900444755897,9.933223123039132e-05,ampliado_15pct,118,7.627118644067797
Profuturo,US4642866655,isin,US4642866655,BlackRock USA,USD,2022-01-31,2022-01-31,1,4.572777899840374e-06,4.572777899840374e-06,4.572777899840374e-06,2.172938691951372e-06,ampliado_15pct,118,0.847457627118644
Profuturo,US4642867075,isin,US4642867075,BlackRock USA,USD,2017-12-29,2023-05-31,48,0.001617990912528,0.016972432889138706,0.0604558445899982,0.0009552898139431501,ampliado_15pct,118,40.67796610169492
Profuturo,US4642867315,isin,US4642867315,BlackRock USA,USD,2015-01-30,2016-10-31,10,0.0107341390611683,0.01809478939987077,0.0358027509160772,0.0066708185523598005,ampliado_15pct,118,8.47457627118644
Profuturo,US4642867646,isin,US4642867646,BlackRock Fund Advisors,USD,2025-06-30,2025-12-31,4,0.00848686068390065,0.0082471401041395,0.0112602619344356,0.00550187729790795,ampliado_15pct,118,3.389830508474576
Profuturo,US4642867646,isin,US4642867646,BlackRock USA,USD,2015-04-30,2023-08-31,38,0.01293345619098605,0.013423739788987287,0.0344387187932888,0.00819936714023985,ampliado_15pct,118,32.20338983050847
Profuturo,US4642867729,isin,US4642867729,BlackRock Fund Advisors,USD,2025-07-31,2025-12-31,5,0.0123771100401014,0.01595466809406082,0.0366469946000985,0.0084084820640991,ampliado_15pct,118,4.23728813559322
Profuturo,US4642867729,isin,US4642867729,BlackRock USA,USD,2015-04-30,2018-04-30,27,0.0079488067895537,0.006740029004220744,0.0129684040534937,0.0053107905878945,ampliado_15pct,118,22.88135593220339
Profuturo,US4642867802,isin,US4642867802,BlackRock Fund Advisors,USD,2025-12-31,2025-12-31,1,0.005492777391655,0.005492777391655,0.005492777391655,0.0034018148050475,ampliado_15pct,118,0.847457627118644
Profuturo,US4642868065,isin,US4642868065,BlackRock USA,USD,2015-01-30,2023-01-31,86,0.023251142721381998,0.03031542909588719,0.1297566984805411,0.014600697579519751,ampliado_15pct,118,72.88135593220339
Profuturo,US4642868149,isin,US4642868149,BlackRock USA,USD,2022-03-31,2023-08-31,2,0.00520499304364995,0.00520499304364995,0.0099688199850864,0.0022052387589771003,ampliado_15pct,118,1.694915254237288
Profuturo,US4642868222,isin,US4642868222,BlackRock Fund Advisors,USD,2024-04-30,2024-08-30,3,0.0250730227498961,0.0227538710166887,0.0351973017344475,0.0106490733065715,ampliado_15pct,118,2.5423728813559325
Profuturo,US4642868222,isin,US4642868222,BlackRock USA,USD,2015-12-31,2024-03-29,24,0.026248822992635347,0.0276144206191463,0.0827801030998142,0.01571540364681855,ampliado_15pct,118,20.33898305084746
Profuturo,US4642868487,isin,US4642868487,BlackRock USA,USD,2015-01-30,2016-10-31,22,0.07630811015858924,0.08142431041221596,0.1222313251969833,0.04917913120425495,ampliado_15pct,118,18.64406779661017
Profuturo,US4642871846,isin,US4642871846,BlackRock Fund Advisors,USD,2024-04-30,2024-12-31,9,0.0009870793878531,0.0009837377035226999,0.0010998025183538,0.0004758444148482,ampliado_15pct,118,7.627118644067797
Profuturo,US4642871846,isin,US4642871846,BlackRock USA,USD,2015-01-30,2024-03-29,49,0.0065206574565819,0.013389868627862832,0.0680392828322784,0.0041624079172428,ampliado_15pct,118,41.52542372881356
Profuturo,US4642871929,isin,US4642871929,BlackRock USA,USD,2015-01-30,2019-02-28,16,0.0158395900050139,0.014240173755607025,0.0179439788691763,0.010007804304184399,ampliado_15pct,118,13.559322033898304
Profuturo,US4642872000,isin,US4642872000,BlackRock Fund Advisors,USD,2024-09-30,2025-11-28,11,0.1243078745038784,0.10011452396434971,0.1597474194257216,0.0695758350799619,ampliado_15pct,118,9.322033898305085
Profuturo,US4642872000,isin,US4642872000,BlackRock USA,USD,2016-07-29,2023-12-29,73,0.0520555677232062,0.046971394911527006,0.1244818071751517,0.0296032738810751,ampliado_15pct,118,61.86440677966102
Profuturo,US4642872349,isin,US4642872349,BlackRock USA,SIN_DATO,2018-03-30,2018-03-30,1,0.1240941108171206,0.1240941108171206,0.1240941108171206,0.0798829239009061,ampliado_15pct,118,0.847457627118644
Profuturo,US4642872349,isin,US4642872349,BlackRock USA,USD,2016-03-31,2022-03-31,69,0.0192175860230012,0.04041928674744128,0.1200898973030619,0.012909648854281,ampliado_15pct,118,58.47457627118644
Profuturo,US4642873909,isin,US4642873909,BlackRock Fund Advisors,USD,2024-06-28,2025-11-28,2,0.0055169849249191005,0.0055169849249191005,0.006284208158308,0.0032332527529441,ampliado_15pct,118,1.694915254237288
Profuturo,US4642873909,isin,US4642873909,BlackRock USA,USD,2017-10-31,2023-07-31,10,0.0133610769091859,0.01626966151920917,0.0405600110227579,0.0071381788319865,ampliado_15pct,118,8.47457627118644
Profuturo,US4642874329,isin,US4642874329,BlackRock USA,USD,2023-05-31,2023-09-29,2,0.04615086554007345,0.04615086554007345,0.0919307001441696,0.0199870293927382,ampliado_15pct,118,1.694915254237288
Profuturo,US4642874659,isin,US4642874659,BlackRock USA,USD,2022-01-31,2022-01-31,1,0.0386535399765326,0.0386535399765326,0.0386535399765326,0.0183677787191083,ampliado_15pct,118,0.847457627118644
Profuturo,US4642875151,isin,US4642875151,BlackRock Fund Advisors,USD,2024-09-30,2024-12-31,4,0.022277700058755852,0.024055649112383375,0.0304128045608969,0.0119810372568933,ampliado_15pct,118,3.389830508474576
Profuturo,US4642875151,isin,US4642875151,BlackRock USA,USD,2015-01-30,2023-05-31,58,0.0155605658566625,0.015125853193119416,0.0666419147061245,0.00890743379691505,ampliado_15pct,118,49.152542372881356
Profuturo,US4642875235,isin,US4642875235,BlackRock Fund Advisors,USD,2024-07-31,2025-12-31,8,0.04797025689987115,0.045762263505768314,0.087189127247329,0.029697551038895702,ampliado_15pct,118,6.779661016949152
Profuturo,US4642875235,isin,US4642875235,BlackRock USA,USD,2022-03-31,2022-03-31,1,0.0006905578313203,0.0006905578313203,0.0006905578313203,0.0002830097254704,ampliado_15pct,118,0.847457627118644
Profuturo,US4642875565,isin,US4642875565,BlackRock USA,USD,2015-01-30,2017-09-29,33,0.0003692249633924,0.005738514816191188,0.0305754992287978,0.0002384125445344,ampliado_15pct,118,27.966101694915253
Profuturo,US4642876555,isin,US4642876555,BlackRock Fund Advisors,USD,2024-07-31,2024-11-29,3,0.0528542206630252,0.04745006110995187,0.0811374637756873,0.0290174466732061,ampliado_15pct,118,2.5423728813559325
Profuturo,US4642876555,isin,US4642876555,BlackRock USA,USD,2023-12-29,2023-12-29,1,0.0245202141328293,0.0245202141328293,0.0245202141328293,0.0104025338712812,ampliado_15pct,118,0.847457627118644
Profuturo,US4642878049,isin,US4642878049,BlackRock USA,USD,2021-12-31,2023-07-31,7,5.637055588650575e-06,0.002723326609280113,0.0190298287290558,2.4499362427427844e-06,ampliado_15pct,118,5.932203389830509
Profuturo,US4642881829,isin,US4642881829,BlackRock Fund Advisors,USD,2024-06-28,2025-01-31,2,0.01066979824168515,0.01066979824168515,0.0135692070447853,0.005631673979733499,ampliado_15pct,118,1.694915254237288
Profuturo,US4642881829,isin,US4642881829,BlackRock USA,USD,2015-02-27,2023-08-31,90,0.02321384977425595,0.03129422030252435,0.127569029726483,0.01426472968905845,ampliado_15pct,118,76.27118644067797
Profuturo,US4642882579,isin,US4642882579,BlackRock Fund Advisors,USD,2025-04-30,2025-12-31,7,0.0338409446818157,0.047061903427721166,0.1705413198382915,0.0230763361193371,ampliado_15pct,118,5.932203389830509
Profuturo,US4642882819,isin,US4642882819,BlackRock USA,USD,2020-05-29,2023-07-31,26,0.0001851735594386,0.00019323618568921154,0.0002423759375666,9.788863854195561e-05,ampliado_15pct,118,22.033898305084744
Profuturo,US4642887529,isin,US4642887529,BlackRock Fund Advisors,USD,2024-07-31,2024-08-30,2,0.0120653187032832,0.0120653187032832,0.0130087788589657,0.0056186649936807,ampliado_15pct,118,1.694915254237288
Profuturo,US4642887529,isin,US4642887529,BlackRock USA,USD,2023-07-31,2023-08-31,2,0.01524088640937555,0.01524088640937555,0.0293702272374807,0.00698733192634145,ampliado_15pct,118,1.694915254237288
Profuturo,US4642887784,isin,US4642887784,BlackRock USA,USD,2015-01-30,2016-02-29,14,0.01387874573219465,0.014884787255147372,0.0377823639981496,0.00886616194454955,ampliado_15pct,118,11.864406779661017
Profuturo,US4642888105,isin,US4642888105,BlackRock USA,USD,2015-01-30,2019-09-30,40,0.012744647075424751,0.014921361947078124,0.0377971277272716,0.0080596909837344,ampliado_15pct,118,33.89830508474576
Profuturo,US4642888519,isin,US4642888519,BlackRock USA,USD,2015-07-31,2019-09-30,47,0.0004155343636651,0.0021210389962626193,0.0184694072861241,0.0002571294483243,ampliado_15pct,118,39.83050847457627
Profuturo,US46429B5984,isin,US46429B5984,BlackRock Fund Advisors,USD,2024-05-31,2025-08-29,6,0.01411754007867045,0.01579154855733692,0.0310491324291687,0.00839069361106275,ampliado_15pct,118,5.084745762711865
Profuturo,US46429B5984,isin,US46429B5984,BlackRock USA,USD,2021-12-31,2024-03-29,6,0.014614216809734449,0.012743769719543649,0.0206388295705266,0.0062576239990757,ampliado_15pct,118,5.084745762711865
Profuturo,US46429B6065,isin,US46429B6065,BlackRock USA,USD,2021-12-31,2023-08-31,8,3.622404252757625e-05,3.695430351591549e-05,4.26032516424648e-05,1.5029188735236245e-05,ampliado_15pct,118,6.779661016949152
Profuturo,US46429B6719,isin,US46429B6719,BlackRock Fund Advisors,USD,2024-05-31,2024-10-31,3,0.0233456474599313,0.019278342503814033,0.0243693858739356,0.0106125586534971,ampliado_15pct,118,2.5423728813559325
Profuturo,US46429B6719,isin,US46429B6719,BlackRock USA,USD,2019-01-31,2024-02-29,48,0.0118482366899111,0.019323252502928455,0.1224520801029343,0.00701918910677415,ampliado_15pct,118,40.67796610169492
Profuturo,US46434G1031,isin,US46434G1031,BlackRock Fund Advisors,USD,2025-02-28,2025-12-31,9,0.0189597569705676,0.01982248113328613,0.0356413638848664,0.0117422530285988,ampliado_15pct,118,7.627118644067797
