anio,mes,archivo,hoja,fila_excel_aprox,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37
2025,11,CA-0001-no2025.XLS,3,113,EDITORA EL COMERCIO,0,,0,,0,,0,,0,,403.780644,5.2019351215346524e-05,1205.014126,4.233633257582223e-05,494.983436,0.00015528834667420292,0,,0,,0,,0,,0,,0,,0,,0,,2103.7782060000004,1.7637361699850623e-05,,
2025,11,CA-0001-no2025.XLS,3,114,ACCIONES DEL TRABAJO,0,,0,,0,,0,,0,,403.780644,5.2019351215346524e-05,1205.014126,4.233633257582223e-05,494.983436,0.00015528834667420292,0,,0,,0,,0,,0,,0,,0,,0,,2103.7782060000004,1.7637361699850623e-05,,
2025,11,CA-0001-no2025.XLS,3,115,Electro Dunas S.A.A.,0,,24.524915665,1.4822515147181165e-05,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,24.524915665,2.0560856035502522e-07,,
2025,11,CA-0001-no2025.XLS,3,116,BONOS DE EMPRESAS PRIVADAS,0,,24.524915665,1.4822515147181165e-05,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,24.524915665,2.0560856035502522e-07,,
2025,11,CA-0001-no2025.XLS,3,117,Engie Energía Perú S.A.,0,,986.7675812196001,0.0005963884899408008,50835.0035695381,0.003894898138533492,52431.5514208486,0.012108251672864074,0,,8372.632935612,0.001078652332019111,155221.030611662,0.005453454057464889,28029.6688506219,0.008793589072015898,0,,18023.7383634,0.003688192255244973,37860.373276977894,0.0027719947692219286,18703.8986388023,0.005586683595139913,0,,7372.7906986591,0.0011005042001446669,156843.720331426,0.006993307611131964,23158.4538715904,0.008290218940353332,557839.630150358,0.004676737927701852,,
2025,11,CA-0001-no2025.XLS,3,118,ACCIONES DEL CAPITAL SOCIAL,0,,882.638285419,0.0005334542036275394,50835.0035695381,0.003894898138533492,52431.5514208486,0.012108251672864074,0,,8372.632935612,0.001078652332019111,155221.030611662,0.005453454057464889,28029.6688506219,0.008793589072015898,0,,18023.7383634,0.003688192255244973,37860.373276977894,0.0027719947692219286,18703.8986388023,0.005586683595139913,0,,7372.7906986591,0.0011005042001446669,156843.720331426,0.006993307611131964,23158.4538715904,0.008290218940353332,557735.5008545573,0.004675864943064809,,
2025,11,CA-0001-no2025.XLS,3,119,BONOS DE EMPRESAS PRIVADAS,0,,104.12929580059999,6.293428631326149e-05,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,104.12929580059999,8.729846370439676e-07,,
2025,11,CA-0001-no2025.XLS,3,120,Ferreycorp S.A.A.,0,,10347.7148355339,0.006254013754155452,132823.851335224,0.010176754893126761,151829.05213187603,0.035062559177567065,0,,63782.1611590968,0.00821710176530624,322072.237228643,0.011315516602293296,95977.4629234833,0.030110465222461164,0,,34299.0864182601,0.007018611918306921,134617.05727991398,0.009856156881973475,56022.349549625396,0.01673336384216674,0,,37599.9723547005,0.005612383314936216,230409.55229451,0.01027344207555023,73019.5261134216,0.02613939003690234,1342800.0236242886,0.011257579168604401,,
2025,11,CA-0001-no2025.XLS,3,121,ACCIONES DEL CAPITAL SOCIAL,0,,10347.7148355339,0.006254013754155452,132823.851335224,0.010176754893126761,151829.05213187603,0.035062559177567065,0,,63782.1611590968,0.00821710176530624,322072.237228643,0.011315516602293296,95977.4629234833,0.030110465222461164,0,,34299.0864182601,0.007018611918306921,134617.05727991398,0.009856156881973475,56022.349549625396,0.01673336384216674,0,,37599.9723547005,0.005612383314936216,230409.55229451,0.01027344207555023,73019.5261134216,0.02613939003690234,1342800.0236242886,0.011257579168604401,,
2025,11,CA-0001-no2025.XLS,3,122,Fossal S.A.A.,0,,0.042089330599999995,2.5438201251128163e-08,0.8653458249,6.630143810219788e-08,0.6632885022,1.5317616775995583e-07,0,,1.2791732261,1.6479680812476928e-07,14.6599984203,5.150566746823758e-07,7.7760267166000006,2.439528769433902e-06,0,,0.7069115196,1.4465509536171205e-07,7.1869337835,5.262003813026483e-07,4.0394943982,1.2065600612412543e-06,0,,0.0791420592,1.1813188806992472e-08,0.5270524368,2.3500078995515735e-08,0.3839231808,1.3743608458306283e-07,38.209379398799996,3.203344548686026e-07,,
2025,11,CA-0001-no2025.XLS,3,123,ACCIONES DEL CAPITAL SOCIAL,0,,0.025258104,1.5265643896316214e-08,0.49505883840000003,3.793063072201989e-08,0.30983274239999997,7.155105503861028e-08,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0791420592,1.1813188806992472e-08,0.5270524368,2.3500078995515735e-08,0.3839231808,1.3743608458306283e-07,1.8202673615999998,1.5260503105987585e-08,,
2025,11,CA-0001-no2025.XLS,3,124,VALOR REP.DERECHO SOBRE ACC. EMP.NAC.,0,,0.016831226600000002,1.0172557354811951e-08,0.3702869865,2.8370807380177994e-08,0.3534557598,8.162511272134555e-08,0,,1.2791732261,1.6479680812476928e-07,14.6599984203,5.150566746823758e-07,7.7760267166000006,2.439528769433902e-06,0,,0.7069115196,1.4465509536171205e-07,7.1869337835,5.262003813026483e-07,4.0394943982,1.2065600612412543e-06,0,,0,,0,,0,,36.3891120372,3.05073951762615e-07,,
2025,11,CA-0001-no2025.XLS,3,125,Gas Natural de Lima y Callao S.A.,0,,0,,87.74689562520001,6.723029338734626e-06,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,87.74689562520001,7.356401600543499e-07,,
2025,11,CA-0001-no2025.XLS,3,126,BONOS DE EMPRESAS PRIVADAS,0,,0,,87.74689562520001,6.723029338734626e-06,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,87.74689562520001,7.356401600543499e-07,,
2025,11,CA-0001-no2025.XLS,3,127,Hermes Transportes Blindados S.A.,0,,0,,0,,0,,0,,13397.6732173976,0.0017260318911281134,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,13397.6732173976,0.00011232154026394689,,
2025,11,CA-0001-no2025.XLS,3,128,BONOS DE EMPRESAS PRIVADAS,0,,0,,0,,0,,0,,13397.6732173976,0.0017260318911281134,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,13397.6732173976,0.00011232154026394689,,
2025,11,CA-0001-no2025.XLS,3,129,HOCHSCHILD MINING PLC,0,,0,,0,,3016.1228238261,0.0006965266759708027,0,,19363.54295304,0.0024946191864700577,171981.86075586,0.006042320249089627,53460.590588570805,0.016771887948035524,0,,25456.7837609943,0.005209214138472094,212913.432239524,0.015588724288250306,99531.0670799076,0.029729020157783344,0,,0,,39486.7643120644,0.0017606257287127393,28520.956858074198,0.010209877483741069,653731.1213718614,0.005480659610029476,,
2025,11,CA-0001-no2025.XLS,3,130,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,0,,0,,3016.1228238261,0.0006965266759708027,0,,19363.54295304,0.0024946191864700577,171981.86075586,0.006042320249089627,53460.590588570805,0.016771887948035524,0,,25456.7837609943,0.005209214138472094,212913.432239524,0.015588724288250306,99531.0670799076,0.029729020157783344,0,,0,,39486.7643120644,0.0017606257287127393,28520.956858074198,0.010209877483741069,653731.1213718614,0.005480659610029476,,
2025,11,CA-0001-no2025.XLS,3,131,HudBay Minerals Inc.,0,,0,,0,,0,,0,,0,,14296.84636672,0.0005022978814166148,24362.38819328,0.007643073905951012,0,,27244.32579264,0.005574998336184831,256831.82652608003,0.018804264672501826,133091.2573152,0.039753142286435374,0,,0,,0,,0,,455826.64419392,0.0038214957133543403,,
2025,11,CA-0001-no2025.XLS,3,132,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,0,,0,,0,,0,,0,,14296.84636672,0.0005022978814166148,24362.38819328,0.007643073905951012,0,,27244.32579264,0.005574998336184831,256831.82652608003,0.018804264672501826,133091.2573152,0.039753142286435374,0,,0,,0,,0,,455826.64419392,0.0038214957133543403,,
2025,11,CA-0001-no2025.XLS,3,133,"Hunt Oil Company of Peru L.L.C.,",0,,8888.479972711399,0.005372072664003232,0,,0,,0,,46410.19200455,0.00597905846585443,40840.968964004,0.0014348851249723089,0,,0,,58291.2011577148,0.011928111267714548,49098.2703254535,0.003594791512601409,0,,0,,125376.056983837,0.018714335310425097,191858.02585174402,0.008554516493300244,0,,520763.1952600147,0.004365901694663157,,
2025,11,CA-0001-no2025.XLS,3,134,BONOS DE EMPRESAS PRIVADAS,0,,8888.479972711399,0.005372072664003232,0,,0,,0,,46410.19200455,0.00597905846585443,40840.968964004,0.0014348851249723089,0,,0,,58291.2011577148,0.011928111267714548,49098.2703254535,0.003594791512601409,0,,0,,125376.056983837,0.018714335310425097,191858.02585174402,0.008554516493300244,0,,520763.1952600147,0.004365901694663157,,
2025,11,CA-0001-no2025.XLS,3,135,Inca Rail S.A.C.,0,,0,,0,,0,,0,,33663.0324058176,0.004336832712792981,0,,0,,0,,0,,19636.7689033936,0.00143773069236289,0,,0,,22442.021603878402,0.0033498223460076406,0,,0,,75741.8229130896,0.0006349937092770678,,
2025,11,CA-0001-no2025.XLS,3,136,BONOS DE EMPRESAS PRIVADAS,0,,0,,0,,0,,0,,33663.0324058176,0.004336832712792981,0,,0,,0,,0,,19636.7689033936,0.00143773069236289,0,,0,,22442.021603878402,0.0033498223460076406,0,,0,,75741.8229130896,0.0006349937092770678,,
2025,11,CA-0001-no2025.XLS,3,137,InRetail Peru Corp.,0,,4855.9213214723995,0.002934850758478424,260733.00363373003,0.019976953264458846,138520.892362248,0.031989246574246566,0,,17774.8044038699,0.00228994085478995,422143.80172569206,0.01483137832085535,74611.13164389,0.023407327263514695,0,,0,,91631.03475050481,0.006708881266663176,61514.3848269573,0.01837378458975076,0,,15109.4285336055,0.0022553182699249397,446813.343567634,0.01992239886763751,67626.9213398254,0.024208955713445633,1601334.6681094295,0.013425045788289845,,
2025,11,CA-0001-no2025.XLS,3,138,ACCIONES DEL CAPITAL SOCIAL,0,,4855.9213214723995,0.002934850758478424,260733.00363373003,0.019976953264458846,138520.892362248,0.031989246574246566,0,,17774.8044038699,0.00228994085478995,422143.80172569206,0.01483137832085535,74611.13164389,0.023407327263514695,0,,0,,91631.03475050481,0.006708881266663176,61514.3848269573,0.01837378458975076,0,,15109.4285336055,0.0022553182699249397,446813.343567634,0.01992239886763751,67626.9213398254,0.024208955713445633,1601334.6681094295,0.013425045788289845,,
2025,11,CA-0001-no2025.XLS,3,139,Inverfal Perú S.A.,0,,0,,36123.85442266,0.0027677529943517954,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,36123.85442266,0.00030285012204618454,,
2025,11,CA-0001-no2025.XLS,3,140,BONOS DE EMPRESAS PRIVADAS,0,,0,,36123.85442266,0.0027677529943517954,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,36123.85442266,0.00030285012204618454,,
2025,11,CA-0001-no2025.XLS,3,141,Inversiones Nacionales de Turismo S.A.,0,,0,,0,,0,,0,,58242.948952678395,0.007503481066781588,58242.948952678395,0.0020462771380467867,0,,0,,20141.6538164882,0.004121580668561355,0,,0,,0,,16784.7115137402,0.002505380428396958,50354.1345412206,0.002245177247740431,0,,203766.39777680582,0.0017083082473310699,,
2025,11,CA-0001-no2025.XLS,3,142,BONOS DE EMPRESAS PRIVADAS,0,,0,,0,,0,,0,,58242.948952678395,0.007503481066781588,58242.948952678395,0.0020462771380467867,0,,0,,20141.6538164882,0.004121580668561355,0,,0,,0,,16784.7115137402,0.002505380428396958,50354.1345412206,0.002245177247740431,0,,203766.39777680582,0.0017083082473310699,,
2025,11,CA-0001-no2025.XLS,3,143,Inversiones Portuarias Chancay S.A.A,0,,1020.8515386828,0.000616988355916901,14442.699505419901,0.0011065769542458928,18574.6411731023,0.004289524608032775,0,,3134.8790475032006,0.00040386872578691504,29079.119833741002,0.001021650503285011,15490.9738839718,0.004859895398227501,0,,4338.347781493,0.0008877548245348211,18259.908269702,0.0013369221121986386,18828.0472572852,0.005623765652930732,0,,3254.9466975872,0.00048585164808668787,21985.460484677402,0.0009802820783442556,10446.4816761261,0.0037396114927048516,158856.3571492919,0.0013317977253362197,,
2025,11,CA-0001-no2025.XLS,3,144,ACCIONES DEL CAPITAL SOCIAL,0,,1020.8515386828,0.000616988355916901,14442.699505419901,0.0011065769542458928,18574.6411731023,0.004289524608032775,0,,3134.8790475032006,0.00040386872578691504,29079.119833741002,0.001021650503285011,15490.9738839718,0.004859895398227501,0,,4338.347781493,0.0008877548245348211,18259.908269702,0.0013369221121986386,18828.0472572852,0.005623765652930732,0,,3254.9466975872,0.00048585164808668787,21985.460484677402,0.0009802820783442556,10446.4816761261,0.0037396114927048516,158856.3571492919,0.0013317977253362197,,
2025,11,CA-0001-no2025.XLS,3,145,KALLPA GENERACION S.A,0,,6865.017220727999,0.004149120149070259,64989.526765965995,0.004979395476557326,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,34325.086103639995,0.0015304781434290473,0,,106179.630090334,0.0008901739431079381,,
2025,11,CA-0001-no2025.XLS,3,146,BONOS DE EMPRESAS PRIVADAS,0,,6865.017220727999,0.004149120149070259,64989.526765965995,0.004979395476557326,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,34325.086103639995,0.0015304781434290473,0,,106179.630090334,0.0008901739431079381,,
2025,11,CA-0001-no2025.XLS,3,147,Línea Amarilla S.A.C.,0,,0,,0,,0,,0,,22263.6877411949,0.0028682469285427723,254446.944597919,0.00893960513571549,0,,0,,34291.14204983741,0.0070169862645441654,126969.126133031,0.009296203999854893,7901.527588700201,0.002360114081497372,0,,2296.3139697498,0.00034276073631388134,150215.40590203402,0.006697766025851452,42280.2511013337,0.015135403271164067,640664.3990838,0.005371112649913264,,
2025,11,CA-0001-no2025.XLS,3,148,BONO PARA NUEVOS PROYECTOS,0,,0,,0,,0,,0,,22263.6877411949,0.0028682469285427723,254446.944597919,0.00893960513571549,0,,0,,34291.14204983741,0.0070169862645441654,126969.126133031,0.009296203999854893,7901.527588700201,0.002360114081497372,0,,2296.3139697498,0.00034276073631388134,150215.40590203402,0.006697766025851452,42280.2511013337,0.015135403271164067,640664.3990838,0.005371112649913264,,
2025,11,CA-0001-no2025.XLS,3,149,LUZ DEL SUR S.A.,0,,20397.112207827002,0.012327728616442914,10.6439225186,8.155206273897493e-07,0,,4680.8546386077005,0.0016356771951134654,116305.553,0.014983728169501111,71353.1,0.0025068822902047055,0,,0,,124358.26,0.025447393995638293,232407.24,0.017015987901023925,0,,46811.4958849041,0.02248970938425411,37205.545,0.005553508869934164,95817.02,0.004272264734769386,0,,749346.8246538575,0.006282269179973921,,
2025,11,CA-0001-no2025.XLS,3,150,BONOS DE EMPRESAS PRIVADAS,0,,20397.112207827002,0.012327728616442914,10.6439225186,8.155206273897493e-07,0,,0,,116305.553,0.014983728169501111,71353.1,0.0025068822902047055,0,,0,,124358.26,0.025447393995638293,232407.24,0.017015987901023925,0,,0,,37205.545,0.005553508869934164,95817.02,0.004272264734769386,0,,697854.4741303456,0.00585057480821529,,
2025,11,CA-0001-no2025.XLS,3,151,Papeles Comerciales / Instrumentos de CP,0,,0,,0,,0,,4680.8546386077005,0.0016356771951134654,0,,0,,0,,0,,0,,0,,0,,46811.4958849041,0.02248970938425411,0,,0,,0,,51492.35052351181,0.0004316943717586313,,
2025,11,CA-0001-no2025.XLS,3,152,MINSUR,0,,10842.615629518401,0.006553124854694572,238812.41602230803,0.018297432267347136,217902.347053373,0.05032115943036708,0,,46043.5173880136,0.005931819510885208,648893.002142784,0.022797865478998237,149132.73168364502,0.046786566284534724,0,,17526.0895943224,0.0035863585346850185,223685.13508737803,0.01637738803784997,128568.599002771,0.03840226557947691,0,,62035.4732298392,0.009259763587187754,638419.323396618,0.028465677197461407,152076.86737603403,0.05444018557115434,2533938.117606604,0.021243676247716736,,
2025,11,CA-0001-no2025.XLS,3,153,ACCIONES DEL TRABAJO,0,,10842.615629518401,0.006553124854694572,228447.504502308,0.017503289024491078,217902.347053373,0.05032115943036708,0,,46043.5173880136,0.005931819510885208,638362.899845434,0.02242790640275249,149132.73168364502,0.046786566284534724,0,,17526.0895943224,0.0035863585346850185,223685.13508737803,0.01637738803784997,128568.599002771,0.03840226557947691,0,,62035.4732298392,0.009259763587187754,638419.323396618,0.028465677197461407,152076.86737603403,0.05444018557115434,2513043.103789254,0.021068499551157697,,
2025,11,CA-0001-no2025.XLS,3,154,BONOS DE EMPRESAS PRIVADAS,0,,0,,10364.91152,0.0007941432428560595,0,,0,,0,,10530.10229735,0.0003699590762457497,0,,0,,0,,0,,0,,0,,0,,0,,0,,20895.01381735,0.0001751766965590376,,
2025,11,CA-0001-no2025.XLS,3,155,Nexa Resources Perú S.A.A.,0,,16.30169088,9.85251339062923e-06,8625.63218688,0.000660882391842404,4376.31558528,0.001010642047974518,0,,15278.767120384,0.0019683745736280116,179124.409458944,0.006293262798897356,29948.989182976,0.009395726556772963,0,,3724.521480704,0.0007621477299915004,15395.584890368,0.0011272070793650346,0,,0,,21.943030527999998,3.275340131974525e-06,1490.52160768,6.645899549895243e-05,20.101747200000002,7.1959849433674695e-06,258023.087981824,0.002163177903767966,,
2025,11,CA-0001-no2025.XLS,3,156,ACCIONES DEL CAPITAL SOCIAL,0,,16.30169088,9.85251339062923e-06,8625.63218688,0.000660882391842404,4376.31558528,0.001010642047974518,0,,15278.767120384,0.0019683745736280116,179124.409458944,0.006293262798897356,29948.989182976,0.009395726556772963,0,,3724.521480704,0.0007621477299915004,15395.584890368,0.0011272070793650346,0,,0,,21.943030527999998,3.275340131974525e-06,1490.52160768,6.645899549895243e-05,20.101747200000002,7.1959849433674695e-06,258023.087981824,0.002163177903767966,,
2025,11,CA-0001-no2025.XLS,3,157,Nexa Resources S.A. Peru,0,,1077.089917636,0.000650978043599145,67244.78207988679,0.005152189596893957,56393.863141034606,0.013023285964511487,0,,31138.7092080064,0.004011622336913777,101963.394630257,0.0035823282835328084,31398.202704583,0.009850380097438615,0,,0,,0,,0,,0,,14686.7329565892,0.0021922243510953147,340053.13620936,0.015162202099115372,34225.0127672616,0.012251804487909084,678180.9236146146,0.005685638444972904,,
2025,11,CA-0001-no2025.XLS,3,158,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,1077.089917636,0.000650978043599145,67244.78207988679,0.005152189596893957,56393.863141034606,0.013023285964511487,0,,6449.5506548284,0.0008309002565627854,101963.394630257,0.0035823282835328084,31398.202704583,0.009850380097438615,0,,0,,0,,0,,0,,14686.7329565892,0.0021922243510953147,340053.13620936,0.015162202099115372,34225.0127672616,0.012251804487909084,653491.7650614367,0.005478652928046525,,
2025,11,CA-0001-no2025.XLS,3,159,BONOS DE EMPRESA PRIVADA EXTRANJERA,0,,0,,0,,0,,0,,24689.158553178,0.0031807220803509915,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,24689.158553178,0.00020698551692637944,,
2025,11,CA-0001-no2025.XLS,3,160,Norvial S.A.,0,,119.61424824800001,7.229317444727972e-05,1794.21372372,0.0001374698377484892,119.61424824800001,2.7623051048444138e-05,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2033.4422202159997,1.7047688692377725e-05,,
2025,11,CA-0001-no2025.XLS,4,1,INVERSIÓN EN ACCIONES LOCALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,2,(En miles de Soles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,3,Al 28-11-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,4,,Moneda,Tipo Oferta,HA01,,HA02,,HA03,,IN01,,IN02,,IN03,,PR01,,PR02,,PR03,,RI01,,RI02,,RI03,,TOTAL,,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,5,,,,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,6,Almacenes Comerciales,,,4855.9213214723995,0.002934850758478424,260733.00363373003,0.019976953264458846,138520.892362248,0.031989246574246566,17774.8044038699,0.00228994085478995,422143.80172569206,0.01483137832085535,74611.13164389,0.023407327263514695,0,,91631.03475050481,0.006708881266663176,61514.3848269573,0.01837378458975076,15109.4285336055,0.0022553182699249397,446813.343567634,0.01992239886763751,67626.9213398254,0.024208955713445633,1601334.668109429,0.013425045788289847,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,7,InRetail Peru Corp.,,,4855.9213214723995,0.002934850758478424,260733.00363373003,0.019976953264458846,138520.892362248,0.031989246574246566,17774.8044038699,0.00228994085478995,422143.80172569206,0.01483137832085535,74611.13164389,0.023407327263514695,0,,91631.03475050481,0.006708881266663176,61514.3848269573,0.01837378458975076,15109.4285336055,0.0022553182699249397,446813.343567634,0.01992239886763751,67626.9213398254,0.024208955713445633,1601334.668109429,0.013425045788289847,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,8,PAL1801171A1,USD,PUBLICA,4855.9213214723995,0.002934850758478424,260733.00363373003,0.019976953264458846,138520.892362248,0.031989246574246566,17774.8044038699,0.00228994085478995,422143.80172569206,0.01483137832085535,74611.13164389,0.023407327263514695,0,,91631.03475050481,0.006708881266663176,61514.3848269573,0.01837378458975076,15109.4285336055,0.0022553182699249397,446813.343567634,0.01992239886763751,67626.9213398254,0.024208955713445633,1601334.668109429,0.013425045788289847,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,9,Bancos,,,0,,19571.767122582,0.0014995580600142813,17125.5685078224,0.003954883804013,207.3851569476,2.671757915197878e-05,43063.215500934,0.0015129603661026667,12953.4673796604,0.0040638178710402,5071.7220754356,0.0010378249895904468,0,,9990.3072295944,0.0029840134716190196,17349.0960640212,0.0025896236401558325,26441.557290687597,0.0011789693808614483,26479.5491948688,0.009479098280244716,178253.635522554,0.001494417916802313,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,10,BANCO CONTINENTAL,,,0,,19571.767122582,0.0014995580600142813,17125.5685078224,0.003954883804013,207.3851569476,2.671757915197878e-05,43063.215500934,0.0015129603661026667,12953.4673796604,0.0040638178710402,5071.7220754356,0.0010378249895904468,0,,9990.3072295944,0.0029840134716190196,17349.0960640212,0.0025896236401558325,26441.557290687597,0.0011789693808614483,26479.5491948688,0.009479098280244716,178253.635522554,0.001494417916802313,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,11,PEP116001004,PEN,PUBLICA,0,,19571.767122582,0.0014995580600142813,17125.5685078224,0.003954883804013,207.3851569476,2.671757915197878e-05,43063.215500934,0.0015129603661026667,12953.4673796604,0.0040638178710402,5071.7220754356,0.0010378249895904468,0,,9990.3072295944,0.0029840134716190196,17349.0960640212,0.0025896236401558325,26441.557290687597,0.0011789693808614483,26479.5491948688,0.009479098280244716,178253.635522554,0.001494417916802313,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,12,Industria,,,13864.815245908701,0.008379699926497182,219553.0091181461,0.016821806756715137,241580.0916743929,0.055789166444233776,89804.6058655702,0.01156959206117088,614974.9227760697,0.021606205516331255,149394.0132815865,0.04686853667871318,50165.1724950527,0.010265284423734805,162162.0715959495,0.011872899692288639,71811.3769894316,0.021449402048136595,49679.6481188036,0.007415463648845459,346992.8027220849,0.01547162617130395,100796.00315134152,0.036082760061208675,2110778.5330343377,0.017696050063276837,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,13,Alimentos,,,0,,0,,0,,0,,78402.9697027836,0.002754568704756546,7076.2423434428,0.0022199893860270904,0,,0,,0,,0,,0,,3485.8572482274,0.0012478604980651993,88965.0692944538,0.0007458529142109367,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,14,ALICORP S.A.,,,0,,0,,0,,0,,78402.9697027836,0.002754568704756546,7076.2423434428,0.0022199893860270904,0,,0,,0,,0,,0,,3485.8572482274,0.0012478604980651993,88965.0692944538,0.0007458529142109367,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,15,PEP214001005,PEN,PUBLICA,0,,0,,0,,0,,78402.9697027836,0.002754568704756546,7076.2423434428,0.0022199893860270904,0,,0,,0,,0,,0,,3485.8572482274,0.0012478604980651993,88965.0692944538,0.0007458529142109367,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,16,Cemento,,,3517.0583210442,0.002125660734140478,86728.29243709719,0.006644985562150272,89750.3762540147,0.020726454090498947,26021.1655332473,0.003352325499056515,214485.05584622288,0.007535605152606732,46332.531987943796,0.014535642541455496,15865.379165273,0.003246527850332523,27537.827382252,0.0020162166099338616,15784.987945408,0.004714831645908615,12079.5966220439,0.0018030685207204348,116582.7233751381,0.005198160595674726,24290.235866511703,0.008695372090156554,678975.2307361967,0.005692297646006624,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,17,CEMENTOS PACASMAYO S.A.A.,,,1046.5877716722,0.0006325429742702345,30366.619718322003,0.0023266427128829934,55566.4922857839,0.012832217528222858,19283.3212670713,0.0024842841688819113,108213.58859369191,0.003801919311214567,33518.5559868202,0.010515586509646386,15865.379165273,0.003246527850332523,27537.827382252,0.0020162166099338616,15784.987945408,0.004714831645908615,12079.5966220439,0.0018030685207204348,77468.50110263769,0.0034541456759586385,24290.235866511703,0.008695372090156554,421021.69370748784,0.0035297028337989574,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,18,PEP239501005,PEN,PUBLICA,881.395928809,0.0005327033407123936,28309.8137770195,0.0021690534718171346,53543.555675445,0.012365051767674827,15851.163803926,0.002042116850674038,64477.623377926,0.0022653229104357287,20593.6755945965,0.006460737072078051,15865.379165273,0.003246527850332523,27537.827382252,0.0020162166099338616,15784.987945408,0.004714831645908615,7035.4156262115,0.0010501456996218975,67157.9328066735,0.002994420698848318,15355.3018806385,0.005496861543156648,332394.0729641785,0.0027866789735893653,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,19,US15126Q2084,USD,PUBLICA,165.1918428632,9.983963355784093e-05,2056.8059413025,0.00015758924106585882,2022.9366103389,0.00046716576054803163,3432.1574631453,0.00044216731820787355,43735.9652157659,0.0015365964007788386,12924.8803922237,0.004054849437568335,0,,0,,0,,5044.1809958324,0.0007529228210985373,10310.5682959642,0.0004597249771103207,8934.9339858732,0.003198510546999906,88627.6207433093,0.0007430238602095921,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,20,UNACEM CORP S.A.A.,,,2470.4705493720003,0.0014931177598702437,56361.6727187752,0.004318342849267278,34183.883968230795,0.007894236562276091,6737.844266176,0.0008680413301746038,106271.46725253099,0.0037336858413921643,12813.9760011236,0.004020056031809109,0,,0,,0,,0,,39114.2222725004,0.0017440149197160877,0,,257953.537028709,0.002162594812207667,,,,,,,,
2025,11,CA-0001-no2025.XLS,4,21,PEP761001002,PEN,PUBLICA,2470.4705493720003,0.0014931177598702437,56361.6727187752,0.004318342849267278,34183.883968230795,0.007894236562276091,6737.844266176,0.0008680413301746038,106271.46725253099,0.0037336858413921643,12813.9760011236,0.004020056031809109,0,,0,,0,,0,,39114.2222725004,0.0017440149197160877,0,,257953.537028709,0.002162594812207667,,,,,,,,
