model,fecha,prev_sbs_date,prev_vc,vc_sbs,target_ret,base_ret,base_vc,ret_EPU,ret_SPBLSCUP,D_PE,z_PE,shock_active,correction_ret,corrected_ret,corrected_vc
niveles,2026-03-09,2026-03-06,67.3626335,67.96706710000001,0.00897283209689248,-0.08463570426809897,61.661349572373666,0.0093761119894937,0.007594012413289608,0.001782099576204092,0.5110289836111344,False,0.0,-0.08463570426809897,61.661349572373666
niveles,2026-03-10,2026-03-09,67.96706710000001,68.4964052,0.007788155684593123,-0.08357457999652229,62.28674801352206,0.0345361615305526,0.032055462956252834,0.002480698574299764,0.6450008561356149,False,0.0,-0.08357457999652229,62.28674801352206
niveles,2026-03-11,2026-03-10,68.4964052,67.9244297,-0.008350445520898586,-0.09116247235916575,62.252103554252784,-0.0253252504671214,-0.012194551071997073,-0.013130699395124328,-2.144003686267577,True,-0.0029123989316810145,-0.09407487129084677,62.05261469692431
niveles,2026-03-12,2026-03-11,67.9244297,66.5923372,-0.019611390274212326,-0.11625984201592787,60.027546234056004,-0.0321247346111405,-0.04184536644314374,0.009720631832003238,1.834569454814541,True,0.0024920657340836636,-0.1137677762818442,60.19681837781855
niveles,2026-03-13,2026-03-12,66.5923372,65.5049918,-0.01632838620357069,-0.10788643789058627,59.40792714868323,-0.0229407849106489,-0.021242921087123223,-0.0016978638235256756,-0.12360340207843656,False,0.0,-0.10788643789058627,59.40792714868323
niveles,2026-03-16,2026-03-13,65.5049918,66.1903339,0.010462440818136187,-0.07240225437519188,60.762282720851545,0.0173598026095445,0.020238516347465874,-0.002878713737921375,-0.35605184524019373,False,0.0,-0.07240225437519188,60.762282720851545
niveles,2026-03-17,2026-03-16,66.1903339,66.2901412,0.0015078833134576364,-0.07428370362255121,61.27347075389469,0.0042965685987566,0.005374080586443286,-0.0010775119876866865,-0.04221910541682076,False,0.0,-0.07428370362255121,61.27347075389469
niveles,2026-03-18,2026-03-17,66.2901412,64.8530784,-0.021678378926125896,-0.09872773118676237,59.74546595927387,-0.0435154341135876,-0.045644891122277986,0.002129457008690383,0.5052318992580984,False,0.0,-0.09872773118676237,59.74546595927387
niveles,2026-03-19,2026-03-18,64.8530784,63.7072561,-0.017667970869984173,-0.0870090916588353,59.21027095713677,-0.0207029104994508,-0.032625248431974785,0.011922337932523983,2.1044429082937537,True,0.0028586598601274527,-0.08415043179870785,59.39566384916455
niveles,2026-03-20,2026-03-19,63.7072561,62.2845025,-0.022332677423223646,-0.09567419849783876,57.61211543413595,-0.0307973469259951,-0.029883401371434748,-0.0009139455545603518,-0.11808061528593747,False,0.0,-0.09567419849783876,57.61211543413595
niveles,2026-03-23,2026-03-20,62.2845025,63.7514175,0.023551845822321615,-0.046085724576919285,59.41407607237456,0.0360845620884511,0.03220660634230876,0.003877955746142338,0.6233942464855472,False,0.0,-0.046085724576919285,59.41407607237456
niveles,2026-03-24,2026-03-23,63.7514175,63.8695262,0.0018526442961053213,-0.07515297159543533,58.96030903145376,0.0011696422463238,0.009325872635225219,-0.008156230388901418,-1.4793944460065451,True,-0.002009598598958083,-0.0771625701943934,58.83219427216417
niveles,2026-03-25,2026-03-24,63.8695262,64.86870640000001,0.015644083484683824,-0.06396132046320424,59.78434696688878,0.0250519247435105,0.021620908130939753,0.003431016612570746,0.6154221207661226,False,0.0,-0.06396132046320424,59.78434696688878
niveles,2026-03-26,2026-03-25,64.86870640000001,63.382884700000005,-0.02290506135328152,-0.1002850179980388,58.36334701116651,-0.0286184893161427,-0.020284761880152047,-0.008333727435990652,-1.456255902056778,True,-0.001978167370032693,-0.10226318536807148,58.23502585282981
niveles,2026-03-27,2026-03-26,63.382884700000005,63.6131059,0.0036322297587063623,-0.0805879052595142,58.274990792721695,-0.0003910673921901,-0.0002110038508202905,-0.0001800635413698095,-0.0507100753857563,False,0.0,-0.0805879052595142,58.274990792721695
niveles,2026-03-30,2026-03-27,63.6131059,63.1341003,-0.007529982905613797,-0.09105104046882395,57.821066420351514,-0.0069118254719294,-0.0014773386798924149,-0.005434486792036985,-0.945246130331771,False,0.0,-0.09105104046882395,57.821066420351514
niveles,2026-03-31,2026-03-30,63.1341003,65.1797399,0.032401500778177716,-0.05074406752344374,59.93041925134493,0.0598817789523493,0.046420079260237834,0.013461699692111466,2.3454359751446683,True,0.003186023080132449,-0.047558044443311284,60.13156595204413
niveles,2026-04-01,2026-03-31,65.1797399,66.4258527,0.019118100224269075,-0.06730971443264211,60.79251022053711,0.0241606318889411,0.019592496275910865,0.004568135613030235,0.6736654403518811,False,0.0,-0.06730971443264211,60.79251022053711
niveles,2026-04-07,2026-04-06,65.90005049999999,65.8954016,-7.054471073575375e-05,-0.07732639215077342,60.80423735228122,-0.0030495241493406,-0.007082188049426619,0.0040326639000860184,0.5687680637287749,False,0.0,-0.07732639215077342,60.80423735228122
niveles,2026-04-08,2026-04-07,65.8954016,68.1833191,0.034720442465594026,-0.0335470988505443,63.684802048728486,0.0471063051020232,0.046387510287552614,0.000718794814470583,0.08243682963214831,False,0.0,-0.0335470988505443,63.684802048728486
niveles,2026-04-09,2026-04-08,68.1833191,68.1696927,-0.0001998494672871276,-0.06652524370525026,63.64740718023966,0.0042065973667801,0.003122244202397706,0.0010843531643823937,0.17158795972530133,False,0.0,-0.06652524370525026,63.64740718023966
niveles,2026-04-10,2026-04-09,68.1696927,68.6648503,0.007263603228770288,-0.06494618449845402,63.74233126070288,-0.0027927098713744,-0.006605208135335383,0.003812498263960983,0.6493015702970536,False,0.0,-0.06494618449845402,63.74233126070288
niveles,2026-04-13,2026-04-10,68.6648503,69.1042024,0.006398500806168661,-0.06220751466287078,64.39338061813892,0.0219370472550648,0.014541975603922452,0.007395071651142348,1.2508458946818022,True,0.001699139917856565,-0.060508374745014214,64.5100518062373
niveles,2026-04-14,2026-04-13,69.1042024,69.83278390000001,0.01054323000188484,-0.06300036200983372,64.75061263239918,-0.0055949472815644,-0.014027063982271604,0.008432116700707204,1.3403170921476166,True,0.0018206769383312296,-0.06117968507150249,64.87642906005064
niveles,2026-04-15,2026-04-14,69.83278390000001,68.8050343,-0.014717293835395995,-0.09355264648814476,63.2997421545203,-0.0484555490728914,-0.0601821963991106,0.011726647326219197,1.7737623929709463,True,0.002409465865862241,-0.09114318062228252,63.46800186364548
